TourType,CEP,Depot_ID,Tour_ID,Trip_ID,Unique_ID,O_zone,D_zone,N_parcels,Traveltime,TourDepTime,TripDepTime,TripEndTime,Type,TourDist,VehType,OrigType,DestType
0,UPS,13,13.0_491,13.0_491_27,13.0_491_27_0,613,595,6,0.0658333333333333,18.184384442367765,24.809,0.0,Delivery,0.58,Van,Depot,HH
0,UPS,13,13.0_491,13.0_491_28,13.0_491_28_0,595,596,8,0.0480555555555555,18.184384442367765,25.074,0.0,Delivery,0.571,Van,Depot,HH
0,UPS,13,13.0_491,13.0_491_29,13.0_491_29_0,596,602,8,0.0927777777777777,18.184384442367765,25.389,0.0,Delivery,0.802,Van,Depot,HH
0,UPS,13,13.0_491,13.0_491_30,13.0_491_30_0,602,197,5,0.1452777777777777,18.184384442367765,25.749,0.0,Delivery,1.534,Van,Depot,HH
0,UPS,13,13.0_491,13.0_491_31,13.0_491_31_0,197,3362,0,0.39,18.184384442367765,26.06,0.0,Delivery,23.715,Van,Depot,HH
0,UPS,13,13.0_492,13.0_492_0,13.0_492_0_0,3362,1448,8,0.3555555555555555,11.898205046017138,11.898,0.0,Delivery,23.391,Van,Depot,HH
0,UPS,13,13.0_492,13.0_492_1,13.0_492_1_0,1448,1449,6,0.0358333333333333,11.898205046017138,12.52,0.0,Delivery,0.82,Van,Depot,HH
0,UPS,13,13.0_492,13.0_492_2,13.0_492_2_0,1449,1442,6,0.04,11.898205046017138,12.756,0.0,Delivery,0.842,Van,Depot,HH
0,UPS,13,13.0_492,13.0_492_3,13.0_492_3_0,1442,1443,5,0.0430555555555555,11.898205046017138,12.996,0.0,Delivery,0.565,Van,Depot,HH
0,UPS,13,13.0_492,13.0_492_4,13.0_492_4_0,1443,1444,3,0.0438888888888888,11.898205046017138,13.206,0.0,Delivery,0.507,Van,Depot,HH
0,UPS,13,13.0_492,13.0_492_5,13.0_492_5_0,1444,1441,6,0.0780555555555555,11.898205046017138,13.35,0.0,Delivery,1.079,Van,Depot,HH
0,UPS,13,13.0_492,13.0_492_6,13.0_492_6_0,1441,1439,4,0.0513888888888888,11.898205046017138,13.628,0.0,Delivery,0.852,Van,Depot,HH
0,UPS,13,13.0_492,13.0_492_7,13.0_492_7_0,1439,1438,9,0.0325,11.898205046017138,13.813,0.0,Delivery,0.821,Van,Depot,HH
0,UPS,13,13.0_492,13.0_492_8,13.0_492_8_0,1438,1440,3,0.0394444444444444,11.898205046017138,14.145,0.0,Delivery,0.752,Van,Depot,HH
0,UPS,13,13.0_492,13.0_492_9,13.0_492_9_0,1440,1455,4,0.0433333333333333,11.898205046017138,14.285,0.0,Delivery,1.195,Van,Depot,HH
0,UPS,13,13.0_492,13.0_492_10,13.0_492_10_0,1455,1454,5,0.0338888888888888,11.898205046017138,14.461,0.0,Delivery,0.599,Van,Depot,HH
0,UPS,13,13.0_492,13.0_492_11,13.0_492_11_0,1454,1453,6,0.0386111111111111,11.898205046017138,14.662,0.0,Delivery,1.432,Van,Depot,HH
0,UPS,13,13.0_492,13.0_492_12,13.0_492_12_0,1453,1456,6,0.0619444444444444,11.898205046017138,14.9,0.0,Delivery,1.161,Van,Depot,HH
0,UPS,13,13.0_492,13.0_492_13,13.0_492_13_0,1456,1461,3,0.0408333333333333,11.898205046017138,15.162,0.0,Delivery,1.516,Van,Depot,HH
0,UPS,13,13.0_492,13.0_492_14,13.0_492_14_0,1461,1458,1,0.0313888888888888,11.898205046017138,15.303,0.0,Delivery,0.737,Van,Depot,HH
0,UPS,13,13.0_492,13.0_492_15,13.0_492_15_0,1458,1459,6,0.0452777777777777,11.898205046017138,15.368,0.0,Delivery,0.266,Van,Depot,HH
0,UPS,13,13.0_492,13.0_492_16,13.0_492_16_0,1459,1460,2,0.0463888888888888,11.898205046017138,15.613,0.0,Delivery,0.744,Van,Depot,HH
0,UPS,13,13.0_492,13.0_492_17,13.0_492_17_0,1460,1400,3,0.0475,11.898205046017138,15.726,0.0,Delivery,1.188,Van,Depot,HH
0,UPS,13,13.0_492,13.0_492_18,13.0_492_18_0,1400,1397,3,0.0419444444444444,11.898205046017138,15.874,0.0,Delivery,1.171,Van,Depot,HH
0,UPS,13,13.0_492,13.0_492_19,13.0_492_19_0,1397,1398,4,0.0480555555555555,11.898205046017138,16.016,0.0,Delivery,0.936,Van,Depot,HH
0,UPS,13,13.0_492,13.0_492_20,13.0_492_20_0,1398,1401,6,0.0519444444444444,11.898205046017138,16.197,0.0,Delivery,0.818,Van,Depot,HH
0,UPS,13,13.0_492,13.0_492_21,13.0_492_21_0,1401,1402,4,0.0397222222222222,11.898205046017138,16.449,0.0,Delivery,0.735,Van,Depot,HH
0,UPS,13,13.0_492,13.0_492_22,13.0_492_22_0,1402,138,1,0.1158333333333333,11.898205046017138,16.622,0.0,Delivery,3.286,Van,Depot,HH
0,UPS,13,13.0_492,13.0_492_23,13.0_492_23_0,138,1435,13,0.0361111111111111,11.898205046017138,16.771,0.0,Delivery,1.409,Van,Depot,HH
0,UPS,13,13.0_492,13.0_492_24,13.0_492_24_0,1435,1436,9,0.0408333333333333,11.898205046017138,17.241,0.0,Delivery,0.822,Van,Depot,HH
0,UPS,13,13.0_492,13.0_492_25,13.0_492_25_0,1436,1437,6,0.0441666666666666,11.898205046017138,17.582,0.0,Delivery,0.491,Van,Depot,HH
0,UPS,13,13.0_492,13.0_492_26,13.0_492_26_0,1437,1452,11,0.0766666666666666,11.898205046017138,17.826,0.0,Delivery,3.594,Van,Depot,HH
0,UPS,13,13.0_492,13.0_492_27,13.0_492_27_0,1452,1462,4,0.0497222222222222,11.898205046017138,18.269,0.0,Delivery,2.415,Van,Depot,HH
0,UPS,13,13.0_492,13.0_492_28,13.0_492_28_0,1462,1463,6,0.0469444444444444,11.898205046017138,18.452,0.0,Delivery,0.882,Van,Depot,HH
0,UPS,13,13.0_492,13.0_492_29,13.0_492_29_0,1463,1471,3,0.0463888888888888,11.898205046017138,18.699,0.0,Delivery,1.149,Van,Depot,HH
0,UPS,13,13.0_492,13.0_492_30,13.0_492_30_0,1471,1465,3,0.0633333333333333,11.898205046017138,18.845,0.0,Delivery,0.902,Van,Depot,HH
0,UPS,13,13.0_492,13.0_492_31,13.0_492_31_0,1465,1464,1,0.0463888888888888,11.898205046017138,19.009,0.0,Delivery,0.943,Van,Depot,HH
0,UPS,13,13.0_492,13.0_492_32,13.0_492_32_0,1464,1469,1,0.0530555555555555,11.898205046017138,19.088,0.0,Delivery,1.034,Van,Depot,HH
0,UPS,13,13.0_492,13.0_492_33,13.0_492_33_0,1469,1472,2,0.0577777777777777,11.898205046017138,19.175,0.0,Delivery,1.269,Van,Depot,HH
0,UPS,13,13.0_492,13.0_492_34,13.0_492_34_0,1472,1467,2,0.0836111111111111,11.898205046017138,19.299,0.0,Delivery,1.976,Van,Depot,HH
0,UPS,13,13.0_492,13.0_492_35,13.0_492_35_0,1467,1466,6,0.075,11.898205046017138,19.45,0.0,Delivery,1.781,Van,Depot,HH
0,UPS,13,13.0_492,13.0_492_36,13.0_492_36_0,1466,1451,3,0.0561111111111111,11.898205046017138,19.725,0.0,Delivery,1.579,Van,Depot,HH
0,UPS,13,13.0_492,13.0_492_37,13.0_492_37_0,1451,1406,6,0.15,11.898205046017138,19.881,0.0,Delivery,2.31,Van,Depot,HH
0,UPS,13,13.0_492,13.0_492_38,13.0_492_38_0,1406,3362,0,0.3433333333333333,11.898205046017138,20.231,0.0,Delivery,23.57,Van,Depot,HH
0,UPS,13,13.0_493,13.0_493_0,13.0_493_0_0,3362,450,4,0.3772222222222222,9.921868305483816,9.922,0.0,Delivery,24.546,Van,Depot,HH
0,UPS,13,13.0_493,13.0_493_1,13.0_493_1_0,450,448,3,0.0419444444444444,9.921868305483816,10.432,0.0,Delivery,1.054,Van,Depot,HH
0,UPS,13,13.0_493,13.0_493_2,13.0_493_2_0,448,447,5,0.0263888888888888,9.921868305483816,10.574,0.0,Delivery,0.241,Van,Depot,HH
0,UPS,13,13.0_493,13.0_493_3,13.0_493_3_0,447,445,10,0.0408333333333333,9.921868305483816,10.767,0.0,Delivery,0.647,Van,Depot,HH
0,UPS,13,13.0_493,13.0_493_4,13.0_493_4_0,445,459,7,0.0452777777777777,9.921868305483816,11.142,0.0,Delivery,1.407,Van,Depot,HH
0,UPS,13,13.0_493,13.0_493_5,13.0_493_5_0,459,463,6,0.035,9.921868305483816,11.42,0.0,Delivery,1.065,Van,Depot,HH
0,UPS,13,13.0_493,13.0_493_6,13.0_493_6_0,463,462,6,0.035,9.921868305483816,11.655,0.0,Delivery,0.402,Van,Depot,HH
0,UPS,13,13.0_493,13.0_493_7,13.0_493_7_0,462,461,7,0.0308333333333333,9.921868305483816,11.89,0.0,Delivery,0.372,Van,Depot,HH
0,UPS,13,13.0_493,13.0_493_8,13.0_493_8_0,461,460,1,0.0311111111111111,9.921868305483816,12.154,0.0,Delivery,0.641,Van,Depot,HH
0,UPS,13,13.0_493,13.0_493_9,13.0_493_9_0,460,458,2,0.0430555555555555,9.921868305483816,12.219,0.0,Delivery,0.865,Van,Depot,HH
0,UPS,13,13.0_493,13.0_493_10,13.0_493_10_0,458,457,1,0.0322222222222222,9.921868305483816,12.329,0.0,Delivery,0.876,Van,Depot,HH
0,UPS,13,13.0_493,13.0_493_11,13.0_493_11_0,457,483,5,0.0469444444444444,9.921868305483816,12.394,0.0,Delivery,0.649,Van,Depot,HH
0,UPS,13,13.0_493,13.0_493_12,13.0_493_12_0,483,480,5,0.0458333333333333,9.921868305483816,12.608,0.0,Delivery,0.639,Van,Depot,HH
0,UPS,13,13.0_493,13.0_493_13,13.0_493_13_0,480,484,6,0.0333333333333333,9.921868305483816,12.82,0.0,Delivery,0.649,Van,Depot,HH
0,UPS,13,13.0_493,13.0_493_14,13.0_493_14_0,484,497,5,0.0461111111111111,9.921868305483816,13.054,0.0,Delivery,1.343,Van,Depot,HH
0,UPS,13,13.0_493,13.0_493_15,13.0_493_15_0,497,486,9,0.0483333333333333,9.921868305483816,13.266,0.0,Delivery,0.566,Van,Depot,HH
0,UPS,13,13.0_493,13.0_493_16,13.0_493_16_0,486,490,6,0.0602777777777777,9.921868305483816,13.615,0.0,Delivery,1.244,Van,Depot,HH
0,UPS,13,13.0_493,13.0_493_17,13.0_493_17_0,490,456,3,0.0516666666666666,9.921868305483816,13.875,0.0,Delivery,1.094,Van,Depot,HH
0,UPS,13,13.0_493,13.0_493_18,13.0_493_18_0,456,487,5,0.035,9.921868305483816,14.027,0.0,Delivery,0.864,Van,Depot,HH
0,UPS,13,13.0_493,13.0_493_19,13.0_493_19_0,487,491,4,0.0577777777777777,9.921868305483816,14.228,0.0,Delivery,0.702,Van,Depot,HH
0,UPS,13,13.0_493,13.0_493_20,13.0_493_20_0,491,493,6,0.0366666666666666,9.921868305483816,14.419,0.0,Delivery,1.267,Van,Depot,HH
0,UPS,13,13.0_493,13.0_493_21,13.0_493_21_0,493,669,2,0.0508333333333333,9.921868305483816,14.656,0.0,Delivery,1.156,Van,Depot,HH
0,UPS,13,13.0_493,13.0_493_22,13.0_493_22_0,669,492,6,0.0952777777777777,9.921868305483816,14.774,0.0,Delivery,1.0,Van,Depot,HH
0,UPS,13,13.0_493,13.0_493_23,13.0_493_23_0,492,488,4,0.0622222222222222,9.921868305483816,15.069,0.0,Delivery,1.958,Van,Depot,HH
0,UPS,13,13.0_493,13.0_493_24,13.0_493_24_0,488,777,8,0.1186111111111111,9.921868305483816,15.264,0.0,Delivery,3.161,Van,Depot,HH
0,UPS,13,13.0_493,13.0_493_25,13.0_493_25_0,777,712,8,0.0933333333333333,9.921868305483816,15.65,0.0,Delivery,1.74,Van,Depot,HH
0,UPS,13,13.0_493,13.0_493_26,13.0_493_26_0,712,715,7,0.0513888888888888,9.921868305483816,16.01,0.0,Delivery,0.716,Van,Depot,HH
0,UPS,13,13.0_493,13.0_493_27,13.0_493_27_0,715,714,5,0.0380555555555555,9.921868305483816,16.294,0.0,Delivery,0.401,Van,Depot,HH
0,UPS,13,13.0_493,13.0_493_28,13.0_493_28_0,714,713,5,0.0341666666666666,9.921868305483816,16.499,0.0,Delivery,0.612,Van,Depot,HH
0,UPS,13,13.0_493,13.0_493_29,13.0_493_29_0,713,708,2,0.0463888888888888,9.921868305483816,16.7,0.0,Delivery,0.839,Van,Depot,HH
0,UPS,13,13.0_493,13.0_493_30,13.0_493_30_0,708,707,4,0.0683333333333333,9.921868305483816,16.813,0.0,Delivery,1.058,Van,Depot,HH
0,UPS,13,13.0_493,13.0_493_31,13.0_493_31_0,707,706,2,0.0705555555555555,9.921868305483816,17.015,0.0,Delivery,0.579,Van,Depot,HH
0,UPS,13,13.0_493,13.0_493_32,13.0_493_32_0,706,464,9,0.0736111111111111,9.921868305483816,17.152,0.0,Delivery,1.856,Van,Depot,HH
0,UPS,13,13.0_493,13.0_493_33,13.0_493_33_0,464,465,5,0.0294444444444444,9.921868305483816,17.525,0.0,Delivery,0.542,Van,Depot,HH
0,UPS,13,13.0_493,13.0_493_34,13.0_493_34_0,465,446,7,0.0530555555555555,9.921868305483816,17.722,0.0,Delivery,0.999,Van,Depot,HH
0,UPS,13,13.0_493,13.0_493_35,13.0_493_35_0,446,3362,0,0.3658333333333333,9.921868305483816,18.008,0.0,Delivery,23.975,Van,Depot,HH
0,UPS,13,13.0_494,13.0_494_0,13.0_494_0_0,3362,252,8,0.3519444444444444,8.608831174193796,8.609,0.0,Delivery,21.935,Van,Depot,HH
0,UPS,13,13.0_494,13.0_494_1,13.0_494_1_0,252,212,2,0.0425,8.608831174193796,9.227,0.0,Delivery,1.141,Van,Depot,HH
0,UPS,13,13.0_494,13.0_494_2,13.0_494_2_0,212,213,12,0.0363888888888888,8.608831174193796,9.337,0.0,Delivery,0.353,Van,Depot,HH
0,UPS,13,13.0_494,13.0_494_3,13.0_494_3_0,213,210,18,0.0394444444444444,8.608831174193796,9.773,0.0,Delivery,0.923,Van,Depot,HH
0,UPS,13,13.0_494,13.0_494_4,13.0_494_4_0,210,207,7,0.0425,8.608831174193796,10.412,0.0,Delivery,1.596,Van,Depot,HH
0,UPS,13,13.0_494,13.0_494_5,13.0_494_5_0,207,208,17,0.0344444444444444,8.608831174193796,10.688,0.0,Delivery,0.876,Van,Depot,HH
0,UPS,13,13.0_494,13.0_494_6,13.0_494_6_0,208,198,8,0.0372222222222222,8.608831174193796,11.289,0.0,Delivery,0.88,Van,Depot,HH
0,UPS,13,13.0_494,13.0_494_7,13.0_494_7_0,198,558,7,0.0363888888888888,8.608831174193796,11.593,0.0,Delivery,1.467,Van,Depot,HH
0,UPS,13,13.0_494,13.0_494_8,13.0_494_8_0,558,199,3,0.04,8.608831174193796,11.863,0.0,Delivery,0.812,Van,Depot,HH
0,UPS,13,13.0_494,13.0_494_9,13.0_494_9_0,199,200,13,0.0416666666666666,8.608831174193796,12.003,0.0,Delivery,0.741,Van,Depot,HH
0,UPS,13,13.0_494,13.0_494_10,13.0_494_10_0,200,201,7,0.0458333333333333,8.608831174193796,12.478,0.0,Delivery,0.549,Van,Depot,HH
0,UPS,13,13.0_494,13.0_494_11,13.0_494_11_0,201,206,11,0.0402777777777777,8.608831174193796,12.757,0.0,Delivery,0.741,Van,Depot,HH
0,UPS,13,13.0_494,13.0_494_12,13.0_494_12_0,206,211,3,0.0427777777777777,8.608831174193796,13.164,0.0,Delivery,0.68,Van,Depot,HH
0,UPS,13,13.0_494,13.0_494_13,13.0_494_13_0,211,246,7,0.0394444444444444,8.608831174193796,13.307,0.0,Delivery,0.905,Van,Depot,HH
0,UPS,13,13.0_494,13.0_494_14,13.0_494_14_0,246,209,10,0.025,8.608831174193796,13.58,0.0,Delivery,0.725,Van,Depot,HH
0,UPS,13,13.0_494,13.0_494_15,13.0_494_15_0,209,247,6,0.0369444444444444,8.608831174193796,13.938,0.0,Delivery,0.743,Van,Depot,HH
0,UPS,13,13.0_494,13.0_494_16,13.0_494_16_0,247,559,16,0.1475,8.608831174193796,14.175,0.0,Delivery,1.18,Van,Depot,HH
0,UPS,13,13.0_494,13.0_494_17,13.0_494_17_0,559,248,6,0.0613888888888888,8.608831174193796,14.856,0.0,Delivery,1.384,Van,Depot,HH
0,UPS,13,13.0_494,13.0_494_18,13.0_494_18_0,248,251,19,0.0622222222222222,8.608831174193796,15.117,0.0,Delivery,0.557,Van,Depot,HH
0,UPS,13,13.0_494,13.0_494_19,13.0_494_19_0,251,3362,0,0.3494444444444444,8.608831174193796,15.813,0.0,Delivery,21.588,Van,Depot,HH
0,UPS,13,13.0_495,13.0_495_0,13.0_495_0_0,3362,516,5,0.4177777777777778,13.228205733350483,13.228,0.0,Delivery,23.047,Van,Depot,HH
0,UPS,13,13.0_495,13.0_495_1,13.0_495_1_0,516,515,4,0.0333333333333333,13.228205733350483,13.813,0.0,Delivery,0.536,Van,Depot,HH
0,UPS,13,13.0_495,13.0_495_2,13.0_495_2_0,515,514,11,0.0375,13.228205733350483,13.979,0.0,Delivery,0.799,Van,Depot,HH
0,UPS,13,13.0_495,13.0_495_3,13.0_495_3_0,514,513,8,0.0591666666666666,13.228205733350483,14.383,0.0,Delivery,1.273,Van,Depot,HH
0,UPS,13,13.0_495,13.0_495_4,13.0_495_4_0,513,511,5,0.0680555555555555,13.228205733350483,14.709,0.0,Delivery,0.823,Van,Depot,HH
0,UPS,13,13.0_495,13.0_495_5,13.0_495_5_0,511,512,5,0.0316666666666666,13.228205733350483,14.944,0.0,Delivery,0.658,Van,Depot,HH
0,UPS,13,13.0_495,13.0_495_6,13.0_495_6_0,512,640,2,0.0327777777777777,13.228205733350483,15.142,0.0,Delivery,0.779,Van,Depot,HH
0,UPS,13,13.0_495,13.0_495_7,13.0_495_7_0,640,540,6,0.0338888888888888,13.228205733350483,15.242,0.0,Delivery,1.041,Van,Depot,HH
0,UPS,13,13.0_495,13.0_495_8,13.0_495_8_0,540,639,2,0.0316666666666666,13.228205733350483,15.476,0.0,Delivery,1.899,Van,Depot,HH
0,UPS,13,13.0_495,13.0_495_9,13.0_495_9_0,639,643,4,0.0441666666666666,13.228205733350483,15.574,0.0,Delivery,1.282,Van,Depot,HH
0,UPS,13,13.0_495,13.0_495_10,13.0_495_10_0,643,654,8,0.0447222222222222,13.228205733350483,15.752,0.0,Delivery,0.849,Van,Depot,HH
0,UPS,13,13.0_495,13.0_495_11,13.0_495_11_0,654,655,10,0.0536111111111111,13.228205733350483,16.063,0.0,Delivery,0.709,Van,Depot,HH
0,UPS,13,13.0_495,13.0_495_12,13.0_495_12_0,655,646,6,0.0525,13.228205733350483,16.45,0.0,Delivery,1.002,Van,Depot,HH
0,UPS,13,13.0_495,13.0_495_13,13.0_495_13_0,646,645,5,0.0311111111111111,13.228205733350483,16.702,0.0,Delivery,0.881,Van,Depot,HH
0,UPS,13,13.0_495,13.0_495_14,13.0_495_14_0,645,650,2,0.0483333333333333,13.228205733350483,16.9,0.0,Delivery,0.964,Van,Depot,HH
0,UPS,13,13.0_495,13.0_495_15,13.0_495_15_0,650,649,1,0.0197222222222222,13.228205733350483,17.015,0.0,Delivery,0.366,Van,Depot,HH
0,UPS,13,13.0_495,13.0_495_16,13.0_495_16_0,649,648,6,0.0305555555555555,13.228205733350483,17.068,0.0,Delivery,0.334,Van,Depot,HH
0,UPS,13,13.0_495,13.0_495_17,13.0_495_17_0,648,647,5,0.0263888888888888,13.228205733350483,17.299,0.0,Delivery,1.051,Van,Depot,HH
0,UPS,13,13.0_495,13.0_495_18,13.0_495_18_0,647,510,11,0.0402777777777777,13.228205733350483,17.492,0.0,Delivery,0.788,Van,Depot,HH
0,UPS,13,13.0_495,13.0_495_19,13.0_495_19_0,510,509,9,0.0266666666666666,13.228205733350483,17.899,0.0,Delivery,0.323,Van,Depot,HH
0,UPS,13,13.0_495,13.0_495_20,13.0_495_20_0,509,644,10,0.0422222222222222,13.228205733350483,18.225,0.0,Delivery,1.184,Van,Depot,HH
0,UPS,13,13.0_495,13.0_495_21,13.0_495_21_0,644,642,11,0.0325,13.228205733350483,18.601,0.0,Delivery,0.588,Van,Depot,HH
0,UPS,13,13.0_495,13.0_495_22,13.0_495_22_0,642,641,9,0.0363888888888888,13.228205733350483,19.0,0.0,Delivery,0.597,Van,Depot,HH
0,UPS,13,13.0_495,13.0_495_23,13.0_495_23_0,641,541,6,0.0505555555555555,13.228205733350483,19.337,0.0,Delivery,0.417,Van,Depot,HH
0,UPS,13,13.0_495,13.0_495_24,13.0_495_24_0,541,539,6,0.0380555555555555,13.228205733350483,19.587,0.0,Delivery,0.936,Van,Depot,HH
0,UPS,13,13.0_495,13.0_495_25,13.0_495_25_0,539,538,4,0.0386111111111111,13.228205733350483,19.825,0.0,Delivery,0.486,Van,Depot,HH
0,UPS,13,13.0_495,13.0_495_26,13.0_495_26_0,538,546,7,0.0636111111111111,13.228205733350483,19.997,0.0,Delivery,0.676,Van,Depot,HH
0,UPS,13,13.0_495,13.0_495_27,13.0_495_27_0,546,544,7,0.0330555555555555,13.228205733350483,20.294,0.0,Delivery,0.646,Van,Depot,HH
0,UPS,13,13.0_495,13.0_495_28,13.0_495_28_0,544,547,5,0.0261111111111111,13.228205733350483,20.56,0.0,Delivery,0.908,Van,Depot,HH
0,UPS,13,13.0_495,13.0_495_29,13.0_495_29_0,547,3362,0,0.3908333333333333,13.228205733350483,20.753,0.0,Delivery,23.434,Van,Depot,HH
0,UPS,13,13.0_496,13.0_496_0,13.0_496_0_0,3362,256,6,0.3844444444444444,1.4167239623706962,1.417,0.0,Delivery,23.549,Van,Depot,HH
0,UPS,13,13.0_496,13.0_496_1,13.0_496_1_0,256,300,7,0.0547222222222222,1.4167239623706962,2.001,0.0,Delivery,0.753,Van,Depot,HH
0,UPS,13,13.0_496,13.0_496_2,13.0_496_2_0,300,553,7,0.0363888888888888,1.4167239623706962,2.289,0.0,Delivery,1.019,Van,Depot,HH
0,UPS,13,13.0_496,13.0_496_3,13.0_496_3_0,553,301,11,0.0352777777777777,1.4167239623706962,2.559,0.0,Delivery,0.714,Van,Depot,HH
0,UPS,13,13.0_496,13.0_496_4,13.0_496_4_0,301,304,7,0.0425,1.4167239623706962,2.961,0.0,Delivery,1.134,Van,Depot,HH
0,UPS,13,13.0_496,13.0_496_5,13.0_496_5_0,304,302,7,0.0261111111111111,1.4167239623706962,3.237,0.0,Delivery,0.969,Van,Depot,HH
0,UPS,13,13.0_496,13.0_496_6,13.0_496_6_0,302,551,4,0.0311111111111111,1.4167239623706962,3.496,0.0,Delivery,1.055,Van,Depot,HH
0,UPS,13,13.0_496,13.0_496_7,13.0_496_7_0,551,549,7,0.0408333333333333,1.4167239623706962,3.661,0.0,Delivery,0.372,Van,Depot,HH
0,UPS,13,13.0_496,13.0_496_8,13.0_496_8_0,549,537,2,0.0411111111111111,1.4167239623706962,3.935,0.0,Delivery,0.768,Van,Depot,HH
0,UPS,13,13.0_496,13.0_496_9,13.0_496_9_0,537,545,1,0.0391666666666666,1.4167239623706962,4.043,0.0,Delivery,0.659,Van,Depot,HH
0,UPS,13,13.0_496,13.0_496_10,13.0_496_10_0,545,568,14,0.0477777777777777,1.4167239623706962,4.115,0.0,Delivery,0.945,Van,Depot,HH
0,UPS,13,13.0_496,13.0_496_11,13.0_496_11_0,568,562,4,0.0402777777777777,1.4167239623706962,4.63,0.0,Delivery,1.058,Van,Depot,HH
0,UPS,13,13.0_496,13.0_496_12,13.0_496_12_0,562,560,10,0.0327777777777777,1.4167239623706962,4.803,0.0,Delivery,0.58,Van,Depot,HH
0,UPS,13,13.0_496,13.0_496_13,13.0_496_13_0,560,563,9,0.0488888888888888,1.4167239623706962,5.169,0.0,Delivery,1.011,Van,Depot,HH
0,UPS,13,13.0_496,13.0_496_14,13.0_496_14_0,563,556,9,0.0297222222222222,1.4167239623706962,5.518,0.0,Delivery,0.962,Van,Depot,HH
0,UPS,13,13.0_496,13.0_496_15,13.0_496_15_0,556,555,8,0.0277777777777777,1.4167239623706962,5.848,0.0,Delivery,0.311,Van,Depot,HH
0,UPS,13,13.0_496,13.0_496_16,13.0_496_16_0,555,554,10,0.0230555555555555,1.4167239623706962,6.142,0.0,Delivery,0.588,Van,Depot,HH
0,UPS,13,13.0_496,13.0_496_17,13.0_496_17_0,554,564,2,0.0308333333333333,1.4167239623706962,6.499,0.0,Delivery,1.879,Van,Depot,HH
0,UPS,13,13.0_496,13.0_496_18,13.0_496_18_0,564,567,8,0.0391666666666666,1.4167239623706962,6.596,0.0,Delivery,2.28,Van,Depot,HH
0,UPS,13,13.0_496,13.0_496_19,13.0_496_19_0,567,565,9,0.0388888888888888,1.4167239623706962,6.902,0.0,Delivery,0.711,Van,Depot,HH
0,UPS,13,13.0_496,13.0_496_20,13.0_496_20_0,565,566,11,0.0463888888888888,1.4167239623706962,7.241,0.0,Delivery,0.71,Van,Depot,HH
0,UPS,13,13.0_496,13.0_496_21,13.0_496_21_0,566,548,4,0.0375,1.4167239623706962,7.654,0.0,Delivery,0.859,Van,Depot,HH
0,UPS,13,13.0_496,13.0_496_22,13.0_496_22_0,548,249,7,0.0580555555555555,1.4167239623706962,7.825,0.0,Delivery,2.075,Van,Depot,HH
0,UPS,13,13.0_496,13.0_496_23,13.0_496_23_0,249,557,6,0.1036111111111111,1.4167239623706962,8.116,0.0,Delivery,0.515,Van,Depot,HH
0,UPS,13,13.0_496,13.0_496_24,13.0_496_24_0,557,250,10,0.06,1.4167239623706962,8.42,0.0,Delivery,0.781,Van,Depot,HH
0,UPS,13,13.0_496,13.0_496_25,13.0_496_25_0,250,3362,0,0.3575,1.4167239623706962,8.813,0.0,Delivery,22.236,Van,Depot,HH
0,UPS,13,13.0_497,13.0_497_0,13.0_497_0_0,3362,1414,3,0.3472222222222222,19.343028109830406,19.343,0.0,Delivery,23.339,Van,Depot,HH
0,UPS,13,13.0_497,13.0_497_1,13.0_497_1_0,1414,1412,4,0.0341666666666666,19.343028109830406,19.79,0.0,Delivery,0.712,Van,Depot,HH
0,UPS,13,13.0_497,13.0_497_2,13.0_497_2_0,1412,1410,4,0.0769444444444444,19.343028109830406,19.958,0.0,Delivery,0.659,Van,Depot,HH
0,UPS,13,13.0_497,13.0_497_3,13.0_497_3_0,1410,1409,4,0.0363888888888888,19.343028109830406,20.168,0.0,Delivery,1.884,Van,Depot,HH
0,UPS,13,13.0_497,13.0_497_4,13.0_497_4_0,1409,1411,3,0.0527777777777777,19.343028109830406,20.338,0.0,Delivery,1.048,Van,Depot,HH
0,UPS,13,13.0_497,13.0_497_5,13.0_497_5_0,1411,1421,3,0.0519444444444444,19.343028109830406,20.491,0.0,Delivery,1.157,Van,Depot,HH
0,UPS,13,13.0_497,13.0_497_6,13.0_497_6_0,1421,1407,7,0.0413888888888888,19.343028109830406,20.642,0.0,Delivery,1.571,Van,Depot,HH
0,UPS,13,13.0_497,13.0_497_7,13.0_497_7_0,1407,1446,6,0.0522222222222222,19.343028109830406,20.917,0.0,Delivery,0.857,Van,Depot,HH
0,UPS,13,13.0_497,13.0_497_8,13.0_497_8_0,1446,1447,7,0.0425,19.343028109830406,21.169,0.0,Delivery,0.613,Van,Depot,HH
0,UPS,13,13.0_497,13.0_497_9,13.0_497_9_0,1447,1445,6,0.0508333333333333,19.343028109830406,21.445,0.0,Delivery,0.874,Van,Depot,HH
0,UPS,13,13.0_497,13.0_497_10,13.0_497_10_0,1445,1422,5,0.0508333333333333,19.343028109830406,21.696,0.0,Delivery,1.334,Van,Depot,HH
0,UPS,13,13.0_497,13.0_497_11,13.0_497_11_0,1422,1425,4,0.0322222222222222,19.343028109830406,21.914,0.0,Delivery,2.271,Van,Depot,HH
0,UPS,13,13.0_497,13.0_497_12,13.0_497_12_0,1425,1426,12,0.0386111111111111,19.343028109830406,22.079,0.0,Delivery,1.145,Van,Depot,HH
