ORIG	DEST	N_LS0	N_LS1	N_LS2	N_LS3	N_LS4	N_LS5	N_LS6	N_LS7	N_VEH0	N_VEH1	N_VEH2	N_VEH3	N_VEH4	N_VEH5	N_VEH6	N_VEH7	N_VEH8	N_VEH9	N_TOT
979	2668	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1
979	5501	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1
979	5514	0	0	0	0	0	0	2	0	1	0	0	0	0	1	0	0	0	0	2
979	6558	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1
979	6809	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1
979	6955	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1
979	7399	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1
979	99999915	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
979	99999917	0	0	0	0	0	0	2	0	1	0	0	0	0	1	0	0	0	0	2
979	99999934	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1
979	99999942	1	1	0	0	0	0	7	0	6	0	0	1	1	1	0	0	0	0	9
980	7338	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
982	574	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
982	99999923	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
982	99999936	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
984	99999916	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
984	99999921	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
984	99999922	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
984	99999936	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
984	99999942	0	2	0	0	0	1	0	0	1	0	0	1	0	1	0	0	0	0	3
986	99999912	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
988	6862	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1
988	99999933	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
989	1746	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1
997	224	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
1000	25	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
1000	99999942	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
1001	6525	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1
1001	99999923	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1
1002	152	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1
1002	6762	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1
1002	99999941	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1
1008	5501	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1
1009	99999942	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
1012	99999920	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1
1018	99999942	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
1041	242	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
1041	2863	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1
1041	6811	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
1041	7330	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
1041	99999915	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
1041	99999934	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1
1044	6955	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1
1044	99999905	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1
1044	99999923	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1
1044	99999931	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
1044	99999933	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1
1044	99999942	0	0	0	1	0	0	3	0	3	0	0	0	0	1	0	0	0	0	4
1045	99999924	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1
1045	99999941	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1
1065	99999906	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
1169	6529	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
1207	7253	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
1207	99999942	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2
1209	99999920	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
1209	99999942	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
1238	4554	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
1280	6538	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
1293	99999942	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
