Parcel_ID,O_zone,D_zone,CEP,Network,Type,DepotNumber,VEHTYPE
67217,2668,1490,PostNL,conventional,tour-based,1.0,7.0
67224,2668,1490,PostNL,conventional,tour-based,1.0,7.0
67233,2668,1490,PostNL,conventional,tour-based,1.0,7.0
67243,3362,1490,UPS,conventional,tour-based,13.0,7.0
67248,4604,1491,DPD,conventional,tour-based,14.0,7.0
67253,3362,1491,UPS,conventional,tour-based,13.0,7.0
67281,4137,1494,FedEx,conventional,tour-based,15.0,7.0
67298,2668,1494,PostNL,conventional,tour-based,1.0,7.0
67320,1008,1495,DHL,conventional,tour-based,9.0,7.0
67388,1008,1496,DHL,conventional,tour-based,9.0,7.0
67411,2668,1496,PostNL,conventional,tour-based,1.0,7.0
67454,1008,1497,DHL,conventional,tour-based,9.0,7.0
67482,1008,1498,DHL,conventional,tour-based,9.0,7.0
67486,1008,1498,DHL,conventional,tour-based,9.0,7.0
67519,4604,1498,DPD,conventional,tour-based,14.0,7.0
67545,2668,1498,PostNL,conventional,tour-based,1.0,7.0
67556,2668,1498,PostNL,conventional,tour-based,1.0,7.0
67615,3362,1498,UPS,conventional,tour-based,13.0,7.0
67686,4604,1500,DPD,conventional,tour-based,14.0,7.0
67719,1008,1501,DHL,conventional,tour-based,9.0,7.0
67741,4137,1501,FedEx,conventional,tour-based,15.0,7.0
67748,2668,1501,PostNL,conventional,tour-based,1.0,7.0
67783,2668,1501,PostNL,conventional,tour-based,1.0,7.0
67821,1008,1502,DHL,conventional,tour-based,9.0,7.0
67900,2668,1503,PostNL,conventional,tour-based,1.0,7.0
67960,1008,1504,DHL,conventional,tour-based,9.0,7.0
67970,4604,1504,DPD,conventional,tour-based,14.0,7.0
68010,2668,1504,PostNL,conventional,tour-based,1.0,7.0
68030,1008,1505,DHL,conventional,tour-based,9.0,7.0
68042,4604,1505,DPD,conventional,tour-based,14.0,7.0
68066,2668,1505,PostNL,conventional,tour-based,1.0,7.0
68101,4604,1506,DPD,conventional,tour-based,14.0,7.0
68106,2668,1506,PostNL,conventional,tour-based,1.0,7.0
68117,2668,1506,PostNL,conventional,tour-based,1.0,7.0
68178,2668,1507,PostNL,conventional,tour-based,1.0,7.0
68189,1008,1508,DHL,conventional,tour-based,9.0,7.0
68195,1008,1508,DHL,conventional,tour-based,9.0,7.0
68215,2668,1508,PostNL,conventional,tour-based,1.0,7.0
68263,1008,1509,DHL,conventional,tour-based,9.0,7.0
68267,1008,1509,DHL,conventional,tour-based,9.0,7.0
68291,4604,1509,DPD,conventional,tour-based,14.0,7.0
68323,2668,1509,PostNL,conventional,tour-based,1.0,7.0
68401,1008,1510,DHL,conventional,tour-based,9.0,7.0
68403,1008,1510,DHL,conventional,tour-based,9.0,7.0
68422,2668,1510,PostNL,conventional,tour-based,1.0,7.0
68448,2668,1511,PostNL,conventional,tour-based,1.0,7.0
68473,1008,1512,DHL,conventional,tour-based,9.0,7.0
68491,4604,1512,DPD,conventional,tour-based,14.0,7.0
68537,2668,1512,PostNL,conventional,tour-based,1.0,7.0
68553,2668,1512,PostNL,conventional,tour-based,1.0,7.0
68576,2668,1513,PostNL,conventional,tour-based,1.0,7.0
68596,4604,1514,DPD,conventional,tour-based,14.0,7.0
68637,559,1515,Cycloon,conventional,tour-based,16.0,7.0
68654,4604,1515,DPD,conventional,tour-based,14.0,7.0
68699,5514,1516,GLS,conventional,tour-based,5.0,7.0
68713,2668,1516,PostNL,conventional,tour-based,1.0,7.0
68720,4604,1519,DPD,conventional,tour-based,14.0,7.0
8303,559,151,Cycloon,locker,tour-based,16.0,7.0
8304,559,151,Cycloon,locker,tour-based,16.0,7.0
8306,559,151,Cycloon,locker,tour-based,16.0,7.0
8307,559,151,Cycloon,locker,tour-based,16.0,7.0
8308,559,151,Cycloon,locker,tour-based,16.0,7.0
8309,559,151,Cycloon,locker,tour-based,16.0,7.0
8311,559,151,Cycloon,locker,tour-based,16.0,7.0
8312,559,151,Cycloon,locker,tour-based,16.0,7.0
8314,559,151,Cycloon,locker,tour-based,16.0,7.0
8315,559,151,Cycloon,locker,tour-based,16.0,7.0
8316,559,151,Cycloon,locker,tour-based,16.0,7.0
8317,559,151,Cycloon,locker,tour-based,16.0,7.0
8319,559,151,Cycloon,locker,tour-based,16.0,7.0
8320,559,151,Cycloon,locker,tour-based,16.0,7.0
8321,559,151,Cycloon,locker,tour-based,16.0,7.0
8322,559,151,Cycloon,locker,tour-based,16.0,7.0
8326,559,151,Cycloon,locker,tour-based,16.0,7.0
8330,559,151,Cycloon,locker,tour-based,16.0,7.0
8332,559,151,Cycloon,locker,tour-based,16.0,7.0
8333,559,151,Cycloon,locker,tour-based,16.0,7.0
8334,559,151,Cycloon,locker,tour-based,16.0,7.0
9015,559,161,Cycloon,locker,tour-based,16.0,7.0
9016,559,161,Cycloon,locker,tour-based,16.0,7.0
9017,559,161,Cycloon,locker,tour-based,16.0,7.0
9018,559,161,Cycloon,locker,tour-based,16.0,7.0
9020,559,161,Cycloon,locker,tour-based,16.0,7.0
9021,559,161,Cycloon,locker,tour-based,16.0,7.0
9022,559,161,Cycloon,locker,tour-based,16.0,7.0
9023,559,161,Cycloon,locker,tour-based,16.0,7.0
9024,559,161,Cycloon,locker,tour-based,16.0,7.0
9027,559,161,Cycloon,locker,tour-based,16.0,7.0
9028,559,161,Cycloon,locker,tour-based,16.0,7.0
9029,559,161,Cycloon,locker,tour-based,16.0,7.0
9031,559,161,Cycloon,locker,tour-based,16.0,7.0
9032,559,161,Cycloon,locker,tour-based,16.0,7.0
9033,559,161,Cycloon,locker,tour-based,16.0,7.0
9034,559,161,Cycloon,locker,tour-based,16.0,7.0
9036,559,161,Cycloon,locker,tour-based,16.0,7.0
9038,559,161,Cycloon,locker,tour-based,16.0,7.0
9039,559,161,Cycloon,locker,tour-based,16.0,7.0
9040,559,161,Cycloon,locker,tour-based,16.0,7.0
9041,559,161,Cycloon,locker,tour-based,16.0,7.0
9042,559,161,Cycloon,locker,tour-based,16.0,7.0
9043,559,161,Cycloon,locker,tour-based,16.0,7.0
9044,559,161,Cycloon,locker,tour-based,16.0,7.0
9047,559,161,Cycloon,locker,tour-based,16.0,7.0
9048,559,161,Cycloon,locker,tour-based,16.0,7.0
9049,559,161,Cycloon,locker,tour-based,16.0,7.0
9050,559,161,Cycloon,locker,tour-based,16.0,7.0
11577,559,212,Cycloon,locker,tour-based,16.0,7.0
11578,559,212,Cycloon,locker,tour-based,16.0,7.0
11581,559,212,Cycloon,locker,tour-based,16.0,7.0
11582,559,212,Cycloon,locker,tour-based,16.0,7.0
11584,559,212,Cycloon,locker,tour-based,16.0,7.0
11586,559,212,Cycloon,locker,tour-based,16.0,7.0
11588,559,212,Cycloon,locker,tour-based,16.0,7.0
11589,559,212,Cycloon,locker,tour-based,16.0,7.0
11590,559,212,Cycloon,locker,tour-based,16.0,7.0
11591,559,212,Cycloon,locker,tour-based,16.0,7.0
11592,559,212,Cycloon,locker,tour-based,16.0,7.0
11593,559,212,Cycloon,locker,tour-based,16.0,7.0
11596,559,212,Cycloon,locker,tour-based,16.0,7.0
11597,559,212,Cycloon,locker,tour-based,16.0,7.0
11598,559,212,Cycloon,locker,tour-based,16.0,7.0
11599,559,212,Cycloon,locker,tour-based,16.0,7.0
11600,559,212,Cycloon,locker,tour-based,16.0,7.0
11601,559,212,Cycloon,locker,tour-based,16.0,7.0
11602,559,212,Cycloon,locker,tour-based,16.0,7.0
11603,559,212,Cycloon,locker,tour-based,16.0,7.0
11605,559,212,Cycloon,locker,tour-based,16.0,7.0
11606,559,212,Cycloon,locker,tour-based,16.0,7.0
11607,559,212,Cycloon,locker,tour-based,16.0,7.0
11609,559,212,Cycloon,locker,tour-based,16.0,7.0
11610,559,212,Cycloon,locker,tour-based,16.0,7.0
11611,559,212,Cycloon,locker,tour-based,16.0,7.0
11612,559,212,Cycloon,locker,tour-based,16.0,7.0
11613,559,212,Cycloon,locker,tour-based,16.0,7.0
11614,559,212,Cycloon,locker,tour-based,16.0,7.0
11615,559,212,Cycloon,locker,tour-based,16.0,7.0
11616,559,212,Cycloon,locker,tour-based,16.0,7.0
11618,559,212,Cycloon,locker,tour-based,16.0,7.0
11619,559,212,Cycloon,locker,tour-based,16.0,7.0
11620,559,212,Cycloon,locker,tour-based,16.0,7.0
11622,559,212,Cycloon,locker,tour-based,16.0,7.0
11623,559,212,Cycloon,locker,tour-based,16.0,7.0
11624,559,212,Cycloon,locker,tour-based,16.0,7.0
11625,559,212,Cycloon,locker,tour-based,16.0,7.0
11626,559,212,Cycloon,locker,tour-based,16.0,7.0
11627,559,212,Cycloon,locker,tour-based,16.0,7.0
11628,559,212,Cycloon,locker,tour-based,16.0,7.0
11630,559,212,Cycloon,locker,tour-based,16.0,7.0
11631,559,212,Cycloon,locker,tour-based,16.0,7.0
11632,559,212,Cycloon,locker,tour-based,16.0,7.0
11633,559,212,Cycloon,locker,tour-based,16.0,7.0
11635,559,212,Cycloon,locker,tour-based,16.0,7.0
11636,559,212,Cycloon,locker,tour-based,16.0,7.0
11639,559,212,Cycloon,locker,tour-based,16.0,7.0
11640,559,212,Cycloon,locker,tour-based,16.0,7.0
11641,559,212,Cycloon,locker,tour-based,16.0,7.0
11642,559,212,Cycloon,locker,tour-based,16.0,7.0
13798,559,252,Cycloon,locker,tour-based,16.0,7.0
13801,559,252,Cycloon,locker,tour-based,16.0,7.0
13802,559,252,Cycloon,locker,tour-based,16.0,7.0
13805,559,252,Cycloon,locker,tour-based,16.0,7.0
13806,559,252,Cycloon,locker,tour-based,16.0,7.0
13809,559,252,Cycloon,locker,tour-based,16.0,7.0
13810,559,252,Cycloon,locker,tour-based,16.0,7.0
13811,559,252,Cycloon,locker,tour-based,16.0,7.0
13813,559,252,Cycloon,locker,tour-based,16.0,7.0
13816,559,252,Cycloon,locker,tour-based,16.0,7.0
13817,559,252,Cycloon,locker,tour-based,16.0,7.0
13819,559,252,Cycloon,locker,tour-based,16.0,7.0
13820,559,252,Cycloon,locker,tour-based,16.0,7.0
13821,559,252,Cycloon,locker,tour-based,16.0,7.0
13822,559,252,Cycloon,locker,tour-based,16.0,7.0
13823,559,252,Cycloon,locker,tour-based,16.0,7.0
13824,559,252,Cycloon,locker,tour-based,16.0,7.0
13825,559,252,Cycloon,locker,tour-based,16.0,7.0
13827,559,252,Cycloon,locker,tour-based,16.0,7.0
13828,559,252,Cycloon,locker,tour-based,16.0,7.0
13831,559,252,Cycloon,locker,tour-based,16.0,7.0
13834,559,252,Cycloon,locker,tour-based,16.0,7.0
13835,559,252,Cycloon,locker,tour-based,16.0,7.0
13836,559,252,Cycloon,locker,tour-based,16.0,7.0
13837,559,252,Cycloon,locker,tour-based,16.0,7.0
13838,559,252,Cycloon,locker,tour-based,16.0,7.0
13840,559,252,Cycloon,locker,tour-based,16.0,7.0
13842,559,252,Cycloon,locker,tour-based,16.0,7.0
13843,559,252,Cycloon,locker,tour-based,16.0,7.0
13844,559,252,Cycloon,locker,tour-based,16.0,7.0
13845,559,252,Cycloon,locker,tour-based,16.0,7.0
13847,559,252,Cycloon,locker,tour-based,16.0,7.0
13848,559,252,Cycloon,locker,tour-based,16.0,7.0
13849,559,252,Cycloon,locker,tour-based,16.0,7.0
13850,559,252,Cycloon,locker,tour-based,16.0,7.0
13854,559,252,Cycloon,locker,tour-based,16.0,7.0
13855,559,252,Cycloon,locker,tour-based,16.0,7.0
13857,559,252,Cycloon,locker,tour-based,16.0,7.0
13858,559,252,Cycloon,locker,tour-based,16.0,7.0
13860,559,252,Cycloon,locker,tour-based,16.0,7.0
13863,559,252,Cycloon,locker,tour-based,16.0,7.0
13864,559,252,Cycloon,locker,tour-based,16.0,7.0
13865,559,252,Cycloon,locker,tour-based,16.0,7.0
13866,559,252,Cycloon,locker,tour-based,16.0,7.0
13867,559,252,Cycloon,locker,tour-based,16.0,7.0
13868,559,252,Cycloon,locker,tour-based,16.0,7.0
13870,559,252,Cycloon,locker,tour-based,16.0,7.0
13871,559,252,Cycloon,locker,tour-based,16.0,7.0
13876,559,252,Cycloon,locker,tour-based,16.0,7.0
13877,559,252,Cycloon,locker,tour-based,16.0,7.0
13879,559,252,Cycloon,locker,tour-based,16.0,7.0
13880,559,252,Cycloon,locker,tour-based,16.0,7.0
13881,559,252,Cycloon,locker,tour-based,16.0,7.0
13883,559,252,Cycloon,locker,tour-based,16.0,7.0
13884,559,252,Cycloon,locker,tour-based,16.0,7.0
13886,559,252,Cycloon,locker,tour-based,16.0,7.0
13887,559,252,Cycloon,locker,tour-based,16.0,7.0
13888,559,252,Cycloon,locker,tour-based,16.0,7.0
13889,559,252,Cycloon,locker,tour-based,16.0,7.0
13890,559,252,Cycloon,locker,tour-based,16.0,7.0
13891,559,252,Cycloon,locker,tour-based,16.0,7.0
13893,559,252,Cycloon,locker,tour-based,16.0,7.0
13896,559,252,Cycloon,locker,tour-based,16.0,7.0
13899,559,252,Cycloon,locker,tour-based,16.0,7.0
13900,559,252,Cycloon,locker,tour-based,16.0,7.0
13901,559,252,Cycloon,locker,tour-based,16.0,7.0
13902,559,252,Cycloon,locker,tour-based,16.0,7.0
13903,559,252,Cycloon,locker,tour-based,16.0,7.0
13904,559,252,Cycloon,locker,tour-based,16.0,7.0
13905,559,252,Cycloon,locker,tour-based,16.0,7.0
13908,559,252,Cycloon,locker,tour-based,16.0,7.0
13909,559,252,Cycloon,locker,tour-based,16.0,7.0
13910,559,252,Cycloon,locker,tour-based,16.0,7.0
13911,559,252,Cycloon,locker,tour-based,16.0,7.0
13912,559,252,Cycloon,locker,tour-based,16.0,7.0
13913,559,252,Cycloon,locker,tour-based,16.0,7.0
13918,559,252,Cycloon,locker,tour-based,16.0,7.0
13919,559,252,Cycloon,locker,tour-based,16.0,7.0
13920,559,252,Cycloon,locker,tour-based,16.0,7.0
13922,559,252,Cycloon,locker,tour-based,16.0,7.0
13923,559,252,Cycloon,locker,tour-based,16.0,7.0
13924,559,252,Cycloon,locker,tour-based,16.0,7.0
13925,559,252,Cycloon,locker,tour-based,16.0,7.0
13928,559,252,Cycloon,locker,tour-based,16.0,7.0
13930,559,252,Cycloon,locker,tour-based,16.0,7.0
13931,559,252,Cycloon,locker,tour-based,16.0,7.0
13933,559,252,Cycloon,locker,tour-based,16.0,7.0
13935,559,252,Cycloon,locker,tour-based,16.0,7.0
13936,559,252,Cycloon,locker,tour-based,16.0,7.0
13937,559,252,Cycloon,locker,tour-based,16.0,7.0
13938,559,252,Cycloon,locker,tour-based,16.0,7.0
13940,559,252,Cycloon,locker,tour-based,16.0,7.0
13943,559,252,Cycloon,locker,tour-based,16.0,7.0
13946,559,252,Cycloon,locker,tour-based,16.0,7.0
13947,559,252,Cycloon,locker,tour-based,16.0,7.0
13949,559,252,Cycloon,locker,tour-based,16.0,7.0
13952,559,252,Cycloon,locker,tour-based,16.0,7.0
13954,559,252,Cycloon,locker,tour-based,16.0,7.0
13955,559,252,Cycloon,locker,tour-based,16.0,7.0
13956,559,252,Cycloon,locker,tour-based,16.0,7.0
13957,559,252,Cycloon,locker,tour-based,16.0,7.0
13958,559,252,Cycloon,locker,tour-based,16.0,7.0
13961,559,252,Cycloon,locker,tour-based,16.0,7.0
13962,559,252,Cycloon,locker,tour-based,16.0,7.0
13963,559,252,Cycloon,locker,tour-based,16.0,7.0
13964,559,252,Cycloon,locker,tour-based,16.0,7.0
13968,559,252,Cycloon,locker,tour-based,16.0,7.0
13969,559,252,Cycloon,locker,tour-based,16.0,7.0
13970,559,252,Cycloon,locker,tour-based,16.0,7.0
13971,559,252,Cycloon,locker,tour-based,16.0,7.0
13972,559,252,Cycloon,locker,tour-based,16.0,7.0
13973,559,252,Cycloon,locker,tour-based,16.0,7.0
13974,559,252,Cycloon,locker,tour-based,16.0,7.0
13975,559,252,Cycloon,locker,tour-based,16.0,7.0
13977,559,252,Cycloon,locker,tour-based,16.0,7.0
13978,559,252,Cycloon,locker,tour-based,16.0,7.0
13981,559,252,Cycloon,locker,tour-based,16.0,7.0
13983,559,252,Cycloon,locker,tour-based,16.0,7.0
13986,559,252,Cycloon,locker,tour-based,16.0,7.0
13989,559,252,Cycloon,locker,tour-based,16.0,7.0
17918,559,299,Cycloon,locker,tour-based,16.0,7.0
17919,559,299,Cycloon,locker,tour-based,16.0,7.0
17921,559,299,Cycloon,locker,tour-based,16.0,7.0
17923,559,299,Cycloon,locker,tour-based,16.0,7.0
17924,559,299,Cycloon,locker,tour-based,16.0,7.0
17925,559,299,Cycloon,locker,tour-based,16.0,7.0
17927,559,299,Cycloon,locker,tour-based,16.0,7.0
17929,559,299,Cycloon,locker,tour-based,16.0,7.0
17930,559,299,Cycloon,locker,tour-based,16.0,7.0
17931,559,299,Cycloon,locker,tour-based,16.0,7.0
17932,559,299,Cycloon,locker,tour-based,16.0,7.0
17933,559,299,Cycloon,locker,tour-based,16.0,7.0
17934,559,299,Cycloon,locker,tour-based,16.0,7.0
17935,559,299,Cycloon,locker,tour-based,16.0,7.0
17937,559,299,Cycloon,locker,tour-based,16.0,7.0
17940,559,299,Cycloon,locker,tour-based,16.0,7.0
17941,559,299,Cycloon,locker,tour-based,16.0,7.0
17942,559,299,Cycloon,locker,tour-based,16.0,7.0
17943,559,299,Cycloon,locker,tour-based,16.0,7.0
17944,559,299,Cycloon,locker,tour-based,16.0,7.0
17945,559,299,Cycloon,locker,tour-based,16.0,7.0
17948,559,299,Cycloon,locker,tour-based,16.0,7.0
17949,559,299,Cycloon,locker,tour-based,16.0,7.0
17950,559,299,Cycloon,locker,tour-based,16.0,7.0
17952,559,299,Cycloon,locker,tour-based,16.0,7.0
17953,559,299,Cycloon,locker,tour-based,16.0,7.0
17954,559,299,Cycloon,locker,tour-based,16.0,7.0
17955,559,299,Cycloon,locker,tour-based,16.0,7.0
17956,559,299,Cycloon,locker,tour-based,16.0,7.0
17958,559,299,Cycloon,locker,tour-based,16.0,7.0
17960,559,299,Cycloon,locker,tour-based,16.0,7.0
17961,559,299,Cycloon,locker,tour-based,16.0,7.0
17962,559,299,Cycloon,locker,tour-based,16.0,7.0
17963,559,299,Cycloon,locker,tour-based,16.0,7.0
17964,559,299,Cycloon,locker,tour-based,16.0,7.0
17965,559,299,Cycloon,locker,tour-based,16.0,7.0
17966,559,299,Cycloon,locker,tour-based,16.0,7.0
17967,559,299,Cycloon,locker,tour-based,16.0,7.0
17968,559,299,Cycloon,locker,tour-based,16.0,7.0
17969,559,299,Cycloon,locker,tour-based,16.0,7.0
17970,559,299,Cycloon,locker,tour-based,16.0,7.0
17972,559,299,Cycloon,locker,tour-based,16.0,7.0
17973,559,299,Cycloon,locker,tour-based,16.0,7.0
17975,559,299,Cycloon,locker,tour-based,16.0,7.0
17976,559,299,Cycloon,locker,tour-based,16.0,7.0
17978,559,299,Cycloon,locker,tour-based,16.0,7.0
17979,559,299,Cycloon,locker,tour-based,16.0,7.0
17982,559,299,Cycloon,locker,tour-based,16.0,7.0
17984,559,299,Cycloon,locker,tour-based,16.0,7.0
17985,559,299,Cycloon,locker,tour-based,16.0,7.0
17986,559,299,Cycloon,locker,tour-based,16.0,7.0
17987,559,299,Cycloon,locker,tour-based,16.0,7.0
17989,559,299,Cycloon,locker,tour-based,16.0,7.0
17990,559,299,Cycloon,locker,tour-based,16.0,7.0
17992,559,299,Cycloon,locker,tour-based,16.0,7.0
17993,559,299,Cycloon,locker,tour-based,16.0,7.0
17994,559,299,Cycloon,locker,tour-based,16.0,7.0
17996,559,299,Cycloon,locker,tour-based,16.0,7.0
17997,559,299,Cycloon,locker,tour-based,16.0,7.0
17998,559,299,Cycloon,locker,tour-based,16.0,7.0
17999,559,299,Cycloon,locker,tour-based,16.0,7.0
18000,559,299,Cycloon,locker,tour-based,16.0,7.0
18001,559,299,Cycloon,locker,tour-based,16.0,7.0
18002,559,299,Cycloon,locker,tour-based,16.0,7.0
37613,559,610,Cycloon,locker,tour-based,16.0,7.0
37615,559,610,Cycloon,locker,tour-based,16.0,7.0
37617,559,610,Cycloon,locker,tour-based,16.0,7.0
37619,559,610,Cycloon,locker,tour-based,16.0,7.0
37620,559,610,Cycloon,locker,tour-based,16.0,7.0
37621,559,610,Cycloon,locker,tour-based,16.0,7.0
37623,559,610,Cycloon,locker,tour-based,16.0,7.0
37624,559,610,Cycloon,locker,tour-based,16.0,7.0
37626,559,610,Cycloon,locker,tour-based,16.0,7.0
37627,559,610,Cycloon,locker,tour-based,16.0,7.0
37628,559,610,Cycloon,locker,tour-based,16.0,7.0
37630,559,610,Cycloon,locker,tour-based,16.0,7.0
37631,559,610,Cycloon,locker,tour-based,16.0,7.0
37632,559,610,Cycloon,locker,tour-based,16.0,7.0
37633,559,610,Cycloon,locker,tour-based,16.0,7.0
37634,559,610,Cycloon,locker,tour-based,16.0,7.0
37635,559,610,Cycloon,locker,tour-based,16.0,7.0
37636,559,610,Cycloon,locker,tour-based,16.0,7.0
37637,559,610,Cycloon,locker,tour-based,16.0,7.0
37638,559,610,Cycloon,locker,tour-based,16.0,7.0
37639,559,610,Cycloon,locker,tour-based,16.0,7.0
37640,559,610,Cycloon,locker,tour-based,16.0,7.0
37641,559,610,Cycloon,locker,tour-based,16.0,7.0
37643,559,610,Cycloon,locker,tour-based,16.0,7.0
37644,559,610,Cycloon,locker,tour-based,16.0,7.0
37645,559,610,Cycloon,locker,tour-based,16.0,7.0
37646,559,610,Cycloon,locker,tour-based,16.0,7.0
37647,559,610,Cycloon,locker,tour-based,16.0,7.0
37650,559,610,Cycloon,locker,tour-based,16.0,7.0
37651,559,610,Cycloon,locker,tour-based,16.0,7.0
37653,559,610,Cycloon,locker,tour-based,16.0,7.0
37655,559,610,Cycloon,locker,tour-based,16.0,7.0
37656,559,610,Cycloon,locker,tour-based,16.0,7.0
37657,559,610,Cycloon,locker,tour-based,16.0,7.0
37658,559,610,Cycloon,locker,tour-based,16.0,7.0
37661,559,610,Cycloon,locker,tour-based,16.0,7.0
37662,559,610,Cycloon,locker,tour-based,16.0,7.0
37663,559,610,Cycloon,locker,tour-based,16.0,7.0
37665,559,610,Cycloon,locker,tour-based,16.0,7.0
37670,559,610,Cycloon,locker,tour-based,16.0,7.0
37671,559,610,Cycloon,locker,tour-based,16.0,7.0
37672,559,610,Cycloon,locker,tour-based,16.0,7.0
37677,559,610,Cycloon,locker,tour-based,16.0,7.0
37678,559,610,Cycloon,locker,tour-based,16.0,7.0
37679,559,610,Cycloon,locker,tour-based,16.0,7.0
37680,559,610,Cycloon,locker,tour-based,16.0,7.0
37681,559,610,Cycloon,locker,tour-based,16.0,7.0
37682,559,610,Cycloon,locker,tour-based,16.0,7.0
37685,559,610,Cycloon,locker,tour-based,16.0,7.0
37686,559,610,Cycloon,locker,tour-based,16.0,7.0
37689,559,610,Cycloon,locker,tour-based,16.0,7.0
37691,559,610,Cycloon,locker,tour-based,16.0,7.0
37692,559,610,Cycloon,locker,tour-based,16.0,7.0
37693,559,610,Cycloon,locker,tour-based,16.0,7.0
37694,559,610,Cycloon,locker,tour-based,16.0,7.0
37696,559,610,Cycloon,locker,tour-based,16.0,7.0
37700,559,610,Cycloon,locker,tour-based,16.0,7.0
37702,559,610,Cycloon,locker,tour-based,16.0,7.0
37704,559,610,Cycloon,locker,tour-based,16.0,7.0
37705,559,610,Cycloon,locker,tour-based,16.0,7.0
37707,559,610,Cycloon,locker,tour-based,16.0,7.0
37708,559,610,Cycloon,locker,tour-based,16.0,7.0
37709,559,610,Cycloon,locker,tour-based,16.0,7.0
37710,559,610,Cycloon,locker,tour-based,16.0,7.0
37857,559,612,Cycloon,locker,tour-based,16.0,7.0
37858,559,612,Cycloon,locker,tour-based,16.0,7.0
37859,559,612,Cycloon,locker,tour-based,16.0,7.0
37860,559,612,Cycloon,locker,tour-based,16.0,7.0
37862,559,612,Cycloon,locker,tour-based,16.0,7.0
37863,559,612,Cycloon,locker,tour-based,16.0,7.0
