Parcel_ID,O_zone,D_zone,DepotNumber,CEP,VEHTYPE,Segment
50215,2668,813,1,PostNL,7,B2C
50216,2668,813,1,PostNL,7,B2C
50217,2668,813,1,PostNL,7,C2C
50218,2668,813,1,PostNL,7,B2C
50219,2668,813,1,PostNL,7,B2C
50220,2668,813,1,PostNL,7,B2C
50221,2668,813,1,PostNL,7,B2C
50222,2668,813,1,PostNL,7,B2C
50223,3362,813,13,UPS,7,B2C
50224,3362,813,13,UPS,7,B2C
50225,3362,813,13,UPS,7,B2C
50226,3362,813,13,UPS,7,B2C
50227,3362,813,13,UPS,7,B2C
50228,3362,813,13,UPS,7,B2C
50229,3362,813,13,UPS,7,B2C
50231,3362,813,13,UPS,7,B2C
50232,3362,813,13,UPS,7,B2C
50233,3362,813,13,UPS,7,B2C
50236,3362,813,13,UPS,7,B2C
50237,3362,813,13,UPS,7,B2C
50239,3362,813,13,UPS,7,B2C
50240,2662,814,10,DHL,7,B2C
50241,2662,814,10,DHL,7,B2C
50242,4604,814,14,DPD,7,B2C
50243,2668,814,1,PostNL,7,C2C
50244,2668,814,1,PostNL,7,B2C
50245,2668,814,1,PostNL,7,B2C
50246,2668,814,1,PostNL,7,B2C
50247,3362,814,13,UPS,7,B2C
50248,2662,815,10,DHL,7,B2C
50249,2662,815,10,DHL,7,B2C
50250,2662,815,10,DHL,7,B2C
50251,2662,815,10,DHL,7,B2C
50252,2662,815,10,DHL,7,B2C
50253,2662,815,10,DHL,7,B2C
50254,2662,815,10,DHL,7,B2C
50255,2662,815,10,DHL,7,B2C
50256,2662,815,10,DHL,7,B2C
50257,2662,815,10,DHL,7,B2C
50258,2662,815,10,DHL,7,B2C
50259,4604,815,14,DPD,7,B2C
50260,4604,815,14,DPD,7,B2C
50261,4604,815,14,DPD,7,B2C
50262,4604,815,14,DPD,7,B2C
50263,4604,815,14,DPD,7,B2C
50264,4137,815,15,FedEx,7,B2C
50265,5514,815,5,GLS,7,B2C
50266,5514,815,5,GLS,7,B2C
50267,2668,815,1,PostNL,7,B2C
50268,2668,815,1,PostNL,7,B2C
50270,2668,815,1,PostNL,7,B2C
50271,2668,815,1,PostNL,7,B2C
50272,2668,815,1,PostNL,7,B2C
50273,2668,815,1,PostNL,7,B2C
50274,2668,815,1,PostNL,7,C2C
50275,2668,815,1,PostNL,7,B2C
50276,2668,815,1,PostNL,7,B2C
50277,2668,815,1,PostNL,7,B2C
50278,2668,815,1,PostNL,7,B2C
50279,2668,815,1,PostNL,7,B2C
50280,2668,815,1,PostNL,7,B2C
50281,2668,815,1,PostNL,7,B2C
50282,2668,815,1,PostNL,7,B2C
50283,2668,815,1,PostNL,7,B2C
50284,2668,815,1,PostNL,7,B2C
50285,2668,815,1,PostNL,7,B2C
50286,2668,815,1,PostNL,7,B2C
50287,2668,815,1,PostNL,7,B2C
50288,2668,815,1,PostNL,7,B2C
50289,2668,815,1,PostNL,7,B2C
50290,3362,815,13,UPS,7,B2C
50291,3362,815,13,UPS,7,B2C
50292,3362,815,13,UPS,7,B2C
50293,3362,815,13,UPS,7,B2C
50294,559,816,16,Cycloon,7,B2C
50295,2662,816,10,DHL,7,B2C
50296,2662,816,10,DHL,7,B2C
50297,2662,816,10,DHL,7,B2C
50298,2662,816,10,DHL,7,B2C
50299,2662,816,10,DHL,7,B2C
50300,2662,816,10,DHL,7,B2C
50301,2662,816,10,DHL,7,B2C
50302,2662,816,10,DHL,7,B2C
50303,2662,816,10,DHL,7,B2C
50304,2662,816,10,DHL,7,B2C
50305,2662,816,10,DHL,7,B2C
50306,2662,816,10,DHL,7,B2C
50308,4604,816,14,DPD,7,B2C
50309,4604,816,14,DPD,7,B2C
50310,4604,816,14,DPD,7,B2C
50311,4604,816,14,DPD,7,B2C
50312,4604,816,14,DPD,7,B2C
50313,4604,816,14,DPD,7,B2C
50314,4137,816,15,FedEx,7,B2C
50315,5514,816,5,GLS,7,C2C
50316,5514,816,5,GLS,7,B2C
50317,2668,816,1,PostNL,7,B2C
50318,2668,816,1,PostNL,7,B2C
50319,2668,816,1,PostNL,7,B2C
50320,2668,816,1,PostNL,7,B2C
50321,2668,816,1,PostNL,7,B2C
50322,2668,816,1,PostNL,7,B2C
50323,2668,816,1,PostNL,7,C2C
50324,2668,816,1,PostNL,7,B2C
50325,2668,816,1,PostNL,7,B2C
50326,2668,816,1,PostNL,7,B2C
50327,2668,816,1,PostNL,7,B2C
50328,2668,816,1,PostNL,7,B2C
50329,2668,816,1,PostNL,7,B2C
50330,2668,816,1,PostNL,7,B2C
50331,2668,816,1,PostNL,7,B2C
50332,2668,816,1,PostNL,7,B2C
50333,2668,816,1,PostNL,7,B2C
50334,2668,816,1,PostNL,7,B2C
50335,2668,816,1,PostNL,7,B2C
50336,2668,816,1,PostNL,7,B2C
50337,2668,816,1,PostNL,7,B2C
50338,2668,816,1,PostNL,7,B2C
50339,2668,816,1,PostNL,7,B2C
50340,2668,816,1,PostNL,7,B2C
50341,2668,816,1,PostNL,7,B2C
50342,2668,816,1,PostNL,7,B2C
50343,2668,816,1,PostNL,7,B2C
50344,2668,816,1,PostNL,7,B2C
50345,3362,816,13,UPS,7,B2C
50346,3362,816,13,UPS,7,B2C
50347,3362,816,13,UPS,7,B2C
50348,3362,816,13,UPS,7,C2C
50349,3362,816,13,UPS,7,B2C
50350,2662,817,10,DHL,7,B2C
50351,2662,817,10,DHL,7,B2C
50352,2662,817,10,DHL,7,B2C
50353,2662,817,10,DHL,7,B2C
50354,2662,817,10,DHL,7,B2C
50355,2662,817,10,DHL,7,B2C
50356,2662,817,10,DHL,7,B2C
50357,2662,817,10,DHL,7,B2C
50358,2662,817,10,DHL,7,B2C
50359,4604,817,14,DPD,7,B2C
50360,4604,817,14,DPD,7,B2C
50361,4604,817,14,DPD,7,B2C
50362,4604,817,14,DPD,7,B2C
50363,4137,817,15,FedEx,7,B2C
50364,5514,817,5,GLS,7,C2C
50365,5514,817,5,GLS,7,B2C
50366,2668,817,1,PostNL,7,B2C
50367,2668,817,1,PostNL,7,B2C
50368,2668,817,1,PostNL,7,B2C
50369,2668,817,1,PostNL,7,B2C
50370,2668,817,1,PostNL,7,B2C
50371,2668,817,1,PostNL,7,B2C
50372,2668,817,1,PostNL,7,B2C
50373,2668,817,1,PostNL,7,B2C
50374,2668,817,1,PostNL,7,B2C
50376,2668,817,1,PostNL,7,B2C
50377,2668,817,1,PostNL,7,B2C
50378,2668,817,1,PostNL,7,B2C
50379,2668,817,1,PostNL,7,B2C
50380,2668,817,1,PostNL,7,B2C
50381,2668,817,1,PostNL,7,B2C
50382,2668,817,1,PostNL,7,B2C
50383,2668,817,1,PostNL,7,B2C
50384,2668,817,1,PostNL,7,B2C
50385,3362,817,13,UPS,7,B2C
50386,3362,817,13,UPS,7,C2C
50387,3362,817,13,UPS,7,B2C
50388,3362,817,13,UPS,7,B2C
50389,559,819,16,Cycloon,7,B2C
50390,2662,819,10,DHL,7,B2C
50391,2662,819,10,DHL,7,B2C
50392,2662,819,10,DHL,7,B2C
50393,2662,819,10,DHL,7,B2C
50394,2662,819,10,DHL,7,B2C
50395,2662,819,10,DHL,7,B2C
50396,2662,819,10,DHL,7,B2C
50397,2662,819,10,DHL,7,B2C
50398,2662,819,10,DHL,7,B2C
50399,2662,819,10,DHL,7,B2C
50400,2662,819,10,DHL,7,B2C
50401,2662,819,10,DHL,7,B2C
50402,4604,819,14,DPD,7,B2C
50403,4604,819,14,DPD,7,B2C
50404,4604,819,14,DPD,7,B2C
50405,4604,819,14,DPD,7,B2C
50406,4604,819,14,DPD,7,B2C
50407,4604,819,14,DPD,7,B2C
50408,4137,819,15,FedEx,7,B2C
50409,5514,819,5,GLS,7,B2C
50410,5514,819,5,GLS,7,B2C
50411,2668,819,1,PostNL,7,B2C
50412,2668,819,1,PostNL,7,B2C
50413,2668,819,1,PostNL,7,B2C
50414,2668,819,1,PostNL,7,B2C
50415,2668,819,1,PostNL,7,B2C
50416,2668,819,1,PostNL,7,B2C
50417,2668,819,1,PostNL,7,B2C
50418,2668,819,1,PostNL,7,B2C
50419,2668,819,1,PostNL,7,B2C
50421,2668,819,1,PostNL,7,B2C
50422,2668,819,1,PostNL,7,B2C
50423,2668,819,1,PostNL,7,B2C
50424,2668,819,1,PostNL,7,B2C
50425,2668,819,1,PostNL,7,B2C
50426,2668,819,1,PostNL,7,B2C
50427,2668,819,1,PostNL,7,B2C
50428,2668,819,1,PostNL,7,B2C
50429,2668,819,1,PostNL,7,B2C
50430,2668,819,1,PostNL,7,C2C
50431,2668,819,1,PostNL,7,B2C
50432,2668,819,1,PostNL,7,B2C
50433,2668,819,1,PostNL,7,B2C
50434,2668,819,1,PostNL,7,B2C
50435,2668,819,1,PostNL,7,B2C
50436,2668,819,1,PostNL,7,B2C
50437,2668,819,1,PostNL,7,B2C
50438,3362,819,13,UPS,7,B2C
50439,3362,819,13,UPS,7,B2C
50440,3362,819,13,UPS,7,B2C
50441,3362,819,13,UPS,7,B2C
50442,3362,819,13,UPS,7,C2C
50443,2662,820,10,DHL,7,B2C
50444,2662,820,10,DHL,7,B2C
50445,2662,820,10,DHL,7,B2C
50446,2662,820,10,DHL,7,B2C
50447,2662,820,10,DHL,7,B2C
50448,2662,820,10,DHL,7,C2C
50449,2662,820,10,DHL,7,B2C
50450,2662,820,10,DHL,7,B2C
50451,4604,820,14,DPD,7,B2C
50452,4604,820,14,DPD,7,B2C
50453,4604,820,14,DPD,7,B2C
50454,4137,820,15,FedEx,7,B2C
50455,5514,820,5,GLS,7,B2C
50456,2668,820,1,PostNL,7,B2C
50457,2668,820,1,PostNL,7,B2C
50458,2668,820,1,PostNL,7,B2C
50459,2668,820,1,PostNL,7,B2C
50460,2668,820,1,PostNL,7,B2C
50461,2668,820,1,PostNL,7,B2C
50462,2668,820,1,PostNL,7,B2C
50463,2668,820,1,PostNL,7,B2C
50464,2668,820,1,PostNL,7,B2C
50465,2668,820,1,PostNL,7,B2C
50466,2668,820,1,PostNL,7,B2C
50467,2668,820,1,PostNL,7,B2C
50468,2668,820,1,PostNL,7,B2C
50469,2668,820,1,PostNL,7,B2C
50470,2668,820,1,PostNL,7,B2C
50472,3362,820,13,UPS,7,B2C
50473,3362,820,13,UPS,7,B2C
50474,3362,820,13,UPS,7,B2C
50475,559,821,16,Cycloon,7,B2C
50476,2662,821,10,DHL,7,B2C
50477,2662,821,10,DHL,7,B2C
50478,2662,821,10,DHL,7,B2C
50479,2662,821,10,DHL,7,B2C
50480,2662,821,10,DHL,7,B2C
50481,2662,821,10,DHL,7,B2C
50482,2662,821,10,DHL,7,B2C
50483,2662,821,10,DHL,7,B2C
50484,2662,821,10,DHL,7,B2C
50485,2662,821,10,DHL,7,B2C
50486,2662,821,10,DHL,7,B2C
50487,2662,821,10,DHL,7,B2C
50488,4604,821,14,DPD,7,B2C
50489,4604,821,14,DPD,7,B2C
50490,4604,821,14,DPD,7,B2C
50491,4604,821,14,DPD,7,B2C
50492,4604,821,14,DPD,7,B2C
50493,4137,821,15,FedEx,7,B2C
50494,5514,821,5,GLS,7,C2C
50495,5514,821,5,GLS,7,C2C
50496,2668,821,1,PostNL,7,B2C
50497,2668,821,1,PostNL,7,B2C
50498,2668,821,1,PostNL,7,B2C
50499,2668,821,1,PostNL,7,B2C
50500,2668,821,1,PostNL,7,B2C
50501,2668,821,1,PostNL,7,B2C
50502,2668,821,1,PostNL,7,B2C
50503,2668,821,1,PostNL,7,B2C
50504,2668,821,1,PostNL,7,B2C
50505,2668,821,1,PostNL,7,B2C
50506,2668,821,1,PostNL,7,B2C
50507,2668,821,1,PostNL,7,B2C
50508,2668,821,1,PostNL,7,B2C
50509,2668,821,1,PostNL,7,B2C
50510,2668,821,1,PostNL,7,B2C
50511,2668,821,1,PostNL,7,B2C
50512,2668,821,1,PostNL,7,B2C
50513,2668,821,1,PostNL,7,B2C
50514,2668,821,1,PostNL,7,B2C
50515,2668,821,1,PostNL,7,B2C
50516,2668,821,1,PostNL,7,B2C
50517,2668,821,1,PostNL,7,B2C
50518,2668,821,1,PostNL,7,B2C
50519,2668,821,1,PostNL,7,B2C
50520,2668,821,1,PostNL,7,C2C
50521,2668,821,1,PostNL,7,B2C
50522,3362,821,13,UPS,7,B2C
50523,3362,821,13,UPS,7,B2C
50524,3362,821,13,UPS,7,B2C
50525,3362,821,13,UPS,7,B2C
50526,3362,821,13,UPS,7,B2C
50527,2662,822,10,DHL,7,C2C
50528,2662,822,10,DHL,7,B2C
50529,2662,822,10,DHL,7,B2C
50530,2662,822,10,DHL,7,B2C
50531,2662,822,10,DHL,7,B2C
50532,2662,822,10,DHL,7,C2C
50534,2662,822,10,DHL,7,B2C
50535,4604,822,14,DPD,7,B2C
50536,4604,822,14,DPD,7,B2C
50537,4604,822,14,DPD,7,B2C
50538,4137,822,15,FedEx,7,B2C
50539,5514,822,5,GLS,7,B2C
50540,2668,822,1,PostNL,7,B2C
50541,2668,822,1,PostNL,7,B2C
50542,2668,822,1,PostNL,7,B2C
50543,2668,822,1,PostNL,7,B2C
50544,2668,822,1,PostNL,7,B2C
50545,2668,822,1,PostNL,7,B2C
50546,2668,822,1,PostNL,7,B2C
50547,2668,822,1,PostNL,7,B2C
50548,2668,822,1,PostNL,7,B2C
50550,2668,822,1,PostNL,7,B2C
50551,2668,822,1,PostNL,7,B2C
50552,2668,822,1,PostNL,7,B2C
50553,2668,822,1,PostNL,7,B2C
50554,2668,822,1,PostNL,7,B2C
50555,2668,822,1,PostNL,7,B2C
50556,3362,822,13,UPS,7,B2C
50557,3362,822,13,UPS,7,B2C
50558,3362,822,13,UPS,7,B2C
50559,559,823,16,Cycloon,7,B2C
50560,2662,823,10,DHL,7,B2C
50561,2662,823,10,DHL,7,B2C
50562,2662,823,10,DHL,7,B2C
50563,2662,823,10,DHL,7,B2C
50564,2662,823,10,DHL,7,B2C
50565,2662,823,10,DHL,7,B2C
50566,2662,823,10,DHL,7,B2C
50567,2662,823,10,DHL,7,B2C
50568,2662,823,10,DHL,7,B2C
50569,2662,823,10,DHL,7,B2C
50570,2662,823,10,DHL,7,C2C
50571,2662,823,10,DHL,7,B2C
50572,2662,823,10,DHL,7,B2C
50573,4604,823,14,DPD,7,B2C
50574,4604,823,14,DPD,7,B2C
50575,4604,823,14,DPD,7,B2C
50576,4604,823,14,DPD,7,B2C
50577,4604,823,14,DPD,7,B2C
50578,4604,823,14,DPD,7,B2C
50580,4137,823,15,FedEx,7,B2C
50581,5514,823,5,GLS,7,B2C
50582,5514,823,5,GLS,7,B2C
50583,2668,823,1,PostNL,7,B2C
50584,2668,823,1,PostNL,7,B2C
50585,2668,823,1,PostNL,7,B2C
50586,2668,823,1,PostNL,7,B2C
50587,2668,823,1,PostNL,7,B2C
50588,2668,823,1,PostNL,7,B2C
50589,2668,823,1,PostNL,7,B2C
50590,2668,823,1,PostNL,7,B2C
50591,2668,823,1,PostNL,7,B2C
50592,2668,823,1,PostNL,7,B2C
50593,2668,823,1,PostNL,7,C2C
50594,2668,823,1,PostNL,7,B2C
50595,2668,823,1,PostNL,7,B2C
50596,2668,823,1,PostNL,7,C2C
50598,2668,823,1,PostNL,7,B2C
50599,2668,823,1,PostNL,7,B2C
50600,2668,823,1,PostNL,7,C2C
50601,2668,823,1,PostNL,7,B2C
50602,2668,823,1,PostNL,7,B2C
50603,2668,823,1,PostNL,7,B2C
50604,2668,823,1,PostNL,7,B2C
50605,2668,823,1,PostNL,7,B2C
50606,2668,823,1,PostNL,7,B2C
50607,2668,823,1,PostNL,7,C2C
50608,2668,823,1,PostNL,7,C2C
50609,2668,823,1,PostNL,7,B2C
50610,2668,823,1,PostNL,7,B2C
50611,2668,823,1,PostNL,7,B2C
50612,3362,823,13,UPS,7,B2C
50613,3362,823,13,UPS,7,B2C
50614,3362,823,13,UPS,7,B2C
50615,3362,823,13,UPS,7,B2C
50616,3362,823,13,UPS,7,B2C
50617,559,824,16,Cycloon,7,B2C
50618,2662,824,10,DHL,7,B2C
50620,2662,824,10,DHL,7,B2C
50621,2662,824,10,DHL,7,B2C
50622,2662,824,10,DHL,7,B2C
50623,2662,824,10,DHL,7,B2C
50624,2662,824,10,DHL,7,B2C
50625,2662,824,10,DHL,7,B2C
50626,2662,824,10,DHL,7,B2C
50627,2662,824,10,DHL,7,B2C
50628,2662,824,10,DHL,7,B2C
50629,2662,824,10,DHL,7,B2C
50630,4604,824,14,DPD,7,B2C
50631,4604,824,14,DPD,7,B2C
50633,4604,824,14,DPD,7,B2C
50634,4604,824,14,DPD,7,B2C
50635,4604,824,14,DPD,7,B2C
50636,4137,824,15,FedEx,7,B2C
50637,5514,824,5,GLS,7,B2C
50638,5514,824,5,GLS,7,B2C
50639,2668,824,1,PostNL,7,B2C
50640,2668,824,1,PostNL,7,B2C
50642,2668,824,1,PostNL,7,B2C
50643,2668,824,1,PostNL,7,C2C
50644,2668,824,1,PostNL,7,C2C
50645,2668,824,1,PostNL,7,B2C
50646,2668,824,1,PostNL,7,B2C
50647,2668,824,1,PostNL,7,B2C
50648,2668,824,1,PostNL,7,B2C
50649,2668,824,1,PostNL,7,B2C
50650,2668,824,1,PostNL,7,B2C
50651,2668,824,1,PostNL,7,B2C
50652,2668,824,1,PostNL,7,B2C
50653,2668,824,1,PostNL,7,B2C
50654,2668,824,1,PostNL,7,B2C
50655,2668,824,1,PostNL,7,B2C
50656,2668,824,1,PostNL,7,B2C
50657,2668,824,1,PostNL,7,B2C
50658,2668,824,1,PostNL,7,B2C
50659,2668,824,1,PostNL,7,B2C
50660,2668,824,1,PostNL,7,B2C
50661,2668,824,1,PostNL,7,B2C
50662,2668,824,1,PostNL,7,B2C
50663,2668,824,1,PostNL,7,B2C
50664,2668,824,1,PostNL,7,B2C
50665,2668,824,1,PostNL,7,B2C
50666,3362,824,13,UPS,7,B2C
50667,3362,824,13,UPS,7,B2C
50668,3362,824,13,UPS,7,B2C
50669,3362,824,13,UPS,7,B2C
50670,3362,824,13,UPS,7,B2C
50671,559,825,16,Cycloon,7,B2C
50672,2662,825,10,DHL,7,B2C
50673,2662,825,10,DHL,7,B2C
50674,2662,825,10,DHL,7,B2C
50675,2662,825,10,DHL,7,C2C
50676,2662,825,10,DHL,7,C2C
50677,2662,825,10,DHL,7,B2C
50678,2662,825,10,DHL,7,B2C
50679,2662,825,10,DHL,7,B2C
50680,2662,825,10,DHL,7,B2C
50681,2662,825,10,DHL,7,B2C
50682,2662,825,10,DHL,7,B2C
50683,2662,825,10,DHL,7,B2C
50684,2662,825,10,DHL,7,B2C
50685,2662,825,10,DHL,7,B2C
50686,4604,825,14,DPD,7,B2C
50687,4604,825,14,DPD,7,B2C
50688,4604,825,14,DPD,7,B2C
50689,4604,825,14,DPD,7,B2C
50690,4604,825,14,DPD,7,B2C
50691,4604,825,14,DPD,7,B2C
50692,4137,825,15,FedEx,7,B2C
50693,4137,825,15,FedEx,7,B2C
50694,5514,825,5,GLS,7,B2C
50695,5514,825,5,GLS,7,B2C
50696,5514,825,5,GLS,7,B2C
50697,2668,825,1,PostNL,7,B2C
50698,2668,825,1,PostNL,7,B2C
50699,2668,825,1,PostNL,7,B2C
50700,2668,825,1,PostNL,7,B2C
50701,2668,825,1,PostNL,7,B2C
50702,2668,825,1,PostNL,7,B2C
50703,2668,825,1,PostNL,7,B2C
50704,2668,825,1,PostNL,7,B2C
50705,2668,825,1,PostNL,7,B2C
50706,2668,825,1,PostNL,7,B2C
50707,2668,825,1,PostNL,7,C2C
50708,2668,825,1,PostNL,7,B2C
50709,2668,825,1,PostNL,7,B2C
50710,2668,825,1,PostNL,7,B2C
50711,2668,825,1,PostNL,7,B2C
50712,2668,825,1,PostNL,7,B2C
50713,2668,825,1,PostNL,7,C2C
50714,2668,825,1,PostNL,7,B2C
50715,2668,825,1,PostNL,7,B2C
50716,2668,825,1,PostNL,7,B2C
50717,2668,825,1,PostNL,7,B2C
50718,2668,825,1,PostNL,7,B2C
50719,2668,825,1,PostNL,7,B2C
50721,2668,825,1,PostNL,7,B2C
50722,2668,825,1,PostNL,7,B2C
50723,2668,825,1,PostNL,7,C2C
50724,2668,825,1,PostNL,7,B2C
50725,2668,825,1,PostNL,7,B2C
50726,2668,825,1,PostNL,7,B2C
50727,3362,825,13,UPS,7,B2C
50729,3362,825,13,UPS,7,B2C
50730,3362,825,13,UPS,7,B2C
50731,3362,825,13,UPS,7,B2C
50733,2662,826,10,DHL,7,B2C
50734,2662,826,10,DHL,7,B2C
50735,2662,826,10,DHL,7,B2C
50736,2662,826,10,DHL,7,B2C
50737,2662,826,10,DHL,7,B2C
50739,2662,826,10,DHL,7,B2C
50740,2662,826,10,DHL,7,B2C
50741,2662,826,10,DHL,7,B2C
50742,2662,826,10,DHL,7,B2C
50743,2662,826,10,DHL,7,B2C
50744,2662,826,10,DHL,7,B2C
50745,2662,826,10,DHL,7,B2C
50746,2662,826,10,DHL,7,B2C
50747,4604,826,14,DPD,7,B2C
50748,4604,826,14,DPD,7,B2C
50749,4604,826,14,DPD,7,B2C
50750,4604,826,14,DPD,7,B2C
50751,4604,826,14,DPD,7,B2C
50752,4604,826,14,DPD,7,B2C
50753,4137,826,15,FedEx,7,B2C
50754,4137,826,15,FedEx,7,B2C
50755,5514,826,5,GLS,7,B2C
50756,5514,826,5,GLS,7,B2C
50757,5514,826,5,GLS,7,B2C
50758,2668,826,1,PostNL,7,B2C
50759,2668,826,1,PostNL,7,B2C
50760,2668,826,1,PostNL,7,B2C
50761,2668,826,1,PostNL,7,B2C
50762,2668,826,1,PostNL,7,B2C
50764,2668,826,1,PostNL,7,B2C
50765,2668,826,1,PostNL,7,B2C
50766,2668,826,1,PostNL,7,B2C
50767,2668,826,1,PostNL,7,B2C
50768,2668,826,1,PostNL,7,B2C
50769,2668,826,1,PostNL,7,B2C
50770,2668,826,1,PostNL,7,B2C
50771,2668,826,1,PostNL,7,B2C
50772,2668,826,1,PostNL,7,B2C
50773,2668,826,1,PostNL,7,B2C
50774,2668,826,1,PostNL,7,B2C
50775,2668,826,1,PostNL,7,B2C
50776,2668,826,1,PostNL,7,B2C
50777,2668,826,1,PostNL,7,B2C
50778,2668,826,1,PostNL,7,B2C
50779,2668,826,1,PostNL,7,C2C
50780,2668,826,1,PostNL,7,B2C
50781,2668,826,1,PostNL,7,B2C
50782,2668,826,1,PostNL,7,B2C
50783,2668,826,1,PostNL,7,B2C
50784,2668,826,1,PostNL,7,B2C
50785,2668,826,1,PostNL,7,B2C
50786,2668,826,1,PostNL,7,B2C
50787,2668,826,1,PostNL,7,B2C
50788,3362,826,13,UPS,7,B2C
50789,3362,826,13,UPS,7,C2C
50790,3362,826,13,UPS,7,B2C
50791,3362,826,13,UPS,7,B2C
50792,3362,826,13,UPS,7,B2C
50793,3362,826,13,UPS,7,B2C
50794,559,827,16,Cycloon,7,B2C
50795,2662,827,10,DHL,7,B2C
50796,2662,827,10,DHL,7,B2C
50797,2662,827,10,DHL,7,B2C
50798,2662,827,10,DHL,7,B2C
50799,2662,827,10,DHL,7,B2C
50800,2662,827,10,DHL,7,B2C
50801,2662,827,10,DHL,7,B2C
50802,2662,827,10,DHL,7,B2C
50803,2662,827,10,DHL,7,B2C
50804,2662,827,10,DHL,7,B2C
50805,2662,827,10,DHL,7,B2C
50806,2662,827,10,DHL,7,B2C
50807,2662,827,10,DHL,7,B2C
50808,2662,827,10,DHL,7,B2C
50809,2662,827,10,DHL,7,B2C
50810,4604,827,14,DPD,7,B2C
50811,4604,827,14,DPD,7,B2C
50812,4604,827,14,DPD,7,B2C
50813,4604,827,14,DPD,7,B2C
50814,4604,827,14,DPD,7,B2C
50815,4604,827,14,DPD,7,B2C
50816,4137,827,15,FedEx,7,B2C
50817,4137,827,15,FedEx,7,B2C
50818,5514,827,5,GLS,7,B2C
50819,5514,827,5,GLS,7,B2C
50820,5514,827,5,GLS,7,B2C
50821,2668,827,1,PostNL,7,B2C
50822,2668,827,1,PostNL,7,B2C
50823,2668,827,1,PostNL,7,B2C
50824,2668,827,1,PostNL,7,B2C
50825,2668,827,1,PostNL,7,B2C
50827,2668,827,1,PostNL,7,B2C
50828,2668,827,1,PostNL,7,B2C
50829,2668,827,1,PostNL,7,C2C
50830,2668,827,1,PostNL,7,B2C
50831,2668,827,1,PostNL,7,B2C
50832,2668,827,1,PostNL,7,B2C
50833,2668,827,1,PostNL,7,B2C
50834,2668,827,1,PostNL,7,B2C
50835,2668,827,1,PostNL,7,B2C
50836,2668,827,1,PostNL,7,B2C
50837,2668,827,1,PostNL,7,B2C
50838,2668,827,1,PostNL,7,B2C
50839,2668,827,1,PostNL,7,B2C
50840,2668,827,1,PostNL,7,B2C
50841,2668,827,1,PostNL,7,B2C
50842,2668,827,1,PostNL,7,B2C
50843,2668,827,1,PostNL,7,B2C
50844,2668,827,1,PostNL,7,B2C
50845,2668,827,1,PostNL,7,B2C
50846,2668,827,1,PostNL,7,B2C
50847,2668,827,1,PostNL,7,B2C
50848,2668,827,1,PostNL,7,B2C
50849,2668,827,1,PostNL,7,B2C
50851,2668,827,1,PostNL,7,B2C
50852,3362,827,13,UPS,7,B2C
50853,3362,827,13,UPS,7,B2C
50854,3362,827,13,UPS,7,B2C
50855,3362,827,13,UPS,7,B2C
50856,3362,827,13,UPS,7,B2C
50857,3362,827,13,UPS,7,C2C
50858,2662,828,10,DHL,7,B2C
50859,2668,828,1,PostNL,7,B2C
50860,2662,829,10,DHL,7,B2C
50861,2662,829,10,DHL,7,B2C
50862,2662,829,10,DHL,7,B2C
50864,2662,829,10,DHL,7,B2C
50865,2662,829,10,DHL,7,C2C
50866,2662,829,10,DHL,7,B2C
50867,2662,829,10,DHL,7,B2C
50868,4604,829,14,DPD,7,B2C
50869,4604,829,14,DPD,7,B2C
50870,4604,829,14,DPD,7,B2C
50871,4604,829,14,DPD,7,B2C
50872,4137,829,15,FedEx,7,B2C
50873,5514,829,5,GLS,7,B2C
50874,5514,829,5,GLS,7,B2C
50875,2668,829,1,PostNL,7,B2C
50876,2668,829,1,PostNL,7,B2C
50877,2668,829,1,PostNL,7,B2C
50878,2668,829,1,PostNL,7,C2C
50879,2668,829,1,PostNL,7,B2C
50880,2668,829,1,PostNL,7,B2C
50881,2668,829,1,PostNL,7,B2C
50882,2668,829,1,PostNL,7,B2C
50883,2668,829,1,PostNL,7,B2C
50884,2668,829,1,PostNL,7,B2C
50885,2668,829,1,PostNL,7,B2C
50886,2668,829,1,PostNL,7,B2C
50887,2668,829,1,PostNL,7,B2C
50888,2668,829,1,PostNL,7,B2C
50890,2668,829,1,PostNL,7,B2C
50891,2668,829,1,PostNL,7,B2C
50892,2668,829,1,PostNL,7,B2C
50893,3362,829,13,UPS,7,B2C
50894,3362,829,13,UPS,7,B2C
50895,3362,829,13,UPS,7,B2C
50896,2662,830,10,DHL,7,B2C
50897,2662,830,10,DHL,7,B2C
50898,2662,830,10,DHL,7,B2C
50899,4604,830,14,DPD,7,B2C
50900,5514,830,5,GLS,7,B2C
50901,2668,830,1,PostNL,7,B2C
50902,2668,830,1,PostNL,7,B2C
50903,2668,830,1,PostNL,7,B2C
50904,2668,830,1,PostNL,7,B2C
50905,2668,830,1,PostNL,7,B2C
50906,2668,830,1,PostNL,7,B2C
50907,2668,830,1,PostNL,7,B2C
50908,3362,830,13,UPS,7,B2C
50910,2662,831,10,DHL,7,B2C
50911,2662,831,10,DHL,7,B2C
50912,2662,831,10,DHL,7,B2C
50913,2662,831,10,DHL,7,B2C
50914,2662,831,10,DHL,7,B2C
50915,2662,831,10,DHL,7,B2C
50916,2662,831,10,DHL,7,B2C
50917,4604,831,14,DPD,7,B2C
50918,4604,831,14,DPD,7,B2C
50919,4604,831,14,DPD,7,B2C
50920,4604,831,14,DPD,7,B2C
