Parcel_ID,O_zone,D_zone,CEP,Network,Type,DepotNumber
37106,534,4604,DPD,conventional,tour-based,14.0
37108,271,4604,DPD,conventional,tour-based,14.0
37111,511,4604,DPD,conventional,tour-based,14.0
37155,487,2668,PostNL,conventional,tour-based,1.0
37199,572,2668,PostNL,conventional,tour-based,1.0
37214,886,2668,PostNL,conventional,tour-based,1.0
37233,592,1008,DHL,conventional,tour-based,9.0
37242,906,1008,DHL,conventional,tour-based,9.0
37264,14,1008,DHL,conventional,tour-based,9.0
37360,1058,2668,PostNL,conventional,tour-based,1.0
37364,1062,2668,PostNL,conventional,tour-based,1.0
37366,772,2668,PostNL,conventional,tour-based,1.0
37393,279,1044,DHL,conventional,tour-based,7.0
37434,220,1008,DHL,conventional,tour-based,9.0
37472,507,2668,PostNL,conventional,tour-based,1.0
37482,141,2668,PostNL,conventional,tour-based,1.0
37516,593,2668,PostNL,conventional,tour-based,1.0
37528,196,3362,UPS,conventional,tour-based,13.0
37539,633,2668,PostNL,conventional,tour-based,1.0
37545,354,559,Cycloon,conventional,tour-based,16.0
37556,610,1044,DHL,conventional,tour-based,7.0
37567,525,4604,DPD,conventional,tour-based,14.0
37596,510,2668,PostNL,conventional,tour-based,1.0
37612,124,559,Cycloon,conventional,tour-based,16.0
37625,309,559,Cycloon,conventional,tour-based,16.0
37684,287,559,Cycloon,conventional,tour-based,16.0
37699,867,559,Cycloon,conventional,tour-based,16.0
37701,277,2668,PostNL,conventional,tour-based,1.0
37718,580,1008,DHL,conventional,tour-based,9.0
37722,768,2662,DHL,conventional,tour-based,10.0
37738,472,1044,DHL,conventional,tour-based,7.0
37741,195,1008,DHL,conventional,tour-based,9.0
37743,407,2662,DHL,conventional,tour-based,10.0
37744,213,1008,DHL,conventional,tour-based,9.0
37766,777,5514,GLS,conventional,tour-based,5.0
37782,790,2668,PostNL,conventional,tour-based,1.0
37790,100,2668,PostNL,conventional,tour-based,1.0
37799,892,2668,PostNL,conventional,tour-based,1.0
37802,469,2668,PostNL,conventional,tour-based,1.0
37837,995,2668,PostNL,conventional,tour-based,1.0
38005,468,5514,GLS,conventional,tour-based,5.0
38039,143,2668,PostNL,conventional,tour-based,1.0
38052,739,2668,PostNL,conventional,tour-based,1.0
38055,467,2668,PostNL,conventional,tour-based,1.0
38060,824,2668,PostNL,conventional,tour-based,1.0
38085,269,3362,UPS,conventional,tour-based,13.0
38090,402,3362,UPS,conventional,tour-based,13.0
38104,1049,1044,DHL,conventional,tour-based,7.0
38113,463,2662,DHL,conventional,tour-based,10.0
38116,884,1008,DHL,conventional,tour-based,9.0
38125,742,2662,DHL,conventional,tour-based,10.0
38158,663,2668,PostNL,conventional,tour-based,1.0
38171,412,2668,PostNL,conventional,tour-based,1.0
38174,633,2668,PostNL,conventional,tour-based,1.0
38202,660,2668,PostNL,conventional,tour-based,1.0
38211,782,2668,PostNL,conventional,tour-based,1.0
38292,492,2668,PostNL,conventional,tour-based,1.0
38317,469,2668,PostNL,conventional,tour-based,1.0
38377,241,5514,GLS,conventional,tour-based,5.0
38381,272,2668,PostNL,conventional,tour-based,1.0
38409,609,2668,PostNL,conventional,tour-based,1.0
38417,699,2668,PostNL,conventional,tour-based,1.0
38430,233,3362,UPS,conventional,tour-based,13.0
38431,7,3362,UPS,conventional,tour-based,13.0
38432,656,559,Cycloon,conventional,tour-based,16.0
38465,687,2668,PostNL,conventional,tour-based,1.0
38489,900,559,Cycloon,conventional,tour-based,16.0
38522,868,2668,PostNL,conventional,tour-based,1.0
38536,558,2668,PostNL,conventional,tour-based,1.0
38570,901,4137,FedEx,conventional,tour-based,15.0
38595,508,2668,PostNL,conventional,tour-based,1.0
38603,364,559,Cycloon,conventional,tour-based,16.0
38615,716,2662,DHL,conventional,tour-based,10.0
38672,382,2662,DHL,conventional,tour-based,10.0
38694,57,4604,DPD,conventional,tour-based,14.0
38695,648,4604,DPD,conventional,tour-based,14.0
38711,741,2668,PostNL,conventional,tour-based,1.0
38715,285,2668,PostNL,conventional,tour-based,1.0
38719,777,2668,PostNL,conventional,tour-based,1.0
38737,174,2668,PostNL,conventional,tour-based,1.0
38740,634,3362,UPS,conventional,tour-based,13.0
38787,481,1044,DHL,conventional,tour-based,7.0
38804,156,4604,DPD,conventional,tour-based,14.0
38820,122,2668,PostNL,conventional,tour-based,1.0
38822,304,2668,PostNL,conventional,tour-based,1.0
38913,1035,2668,PostNL,conventional,tour-based,1.0
38946,514,2668,PostNL,conventional,tour-based,1.0
38972,635,2668,PostNL,conventional,tour-based,1.0
39010,909,1008,DHL,conventional,tour-based,9.0
39022,918,4604,DPD,conventional,tour-based,14.0
39064,345,2668,PostNL,conventional,tour-based,1.0
39081,911,2668,PostNL,conventional,tour-based,1.0
39109,92,1008,DHL,conventional,tour-based,9.0
39137,13,4604,DPD,conventional,tour-based,14.0
39173,495,2668,PostNL,conventional,tour-based,1.0
39217,275,1044,DHL,conventional,tour-based,7.0
39233,127,4604,DPD,conventional,tour-based,14.0
39282,120,2668,PostNL,conventional,tour-based,1.0
39415,275,2668,PostNL,conventional,tour-based,1.0
39559,969,3362,UPS,conventional,tour-based,13.0
39621,174,2668,PostNL,conventional,tour-based,1.0
39655,282,1044,DHL,conventional,tour-based,7.0
39694,149,2668,PostNL,conventional,tour-based,1.0
39737,484,1044,DHL,conventional,tour-based,7.0
39749,543,4604,DPD,conventional,tour-based,14.0
39776,638,2668,PostNL,conventional,tour-based,1.0
39788,830,2668,PostNL,conventional,tour-based,1.0
39855,787,2668,PostNL,conventional,tour-based,1.0
39871,500,1044,DHL,conventional,tour-based,7.0
39883,592,1008,DHL,conventional,tour-based,9.0
39889,302,1044,DHL,conventional,tour-based,7.0
39902,932,4604,DPD,conventional,tour-based,14.0
39961,806,2668,PostNL,conventional,tour-based,1.0
39985,942,2668,PostNL,conventional,tour-based,1.0
40002,583,4137,FedEx,conventional,tour-based,15.0
40023,467,1044,DHL,conventional,tour-based,7.0
40027,276,1044,DHL,conventional,tour-based,7.0
40028,99,1008,DHL,conventional,tour-based,9.0
40081,231,2668,PostNL,conventional,tour-based,1.0
40100,143,2668,PostNL,conventional,tour-based,1.0
40125,924,1008,DHL,conventional,tour-based,9.0
40148,74,4604,DPD,conventional,tour-based,14.0
40150,595,4604,DPD,conventional,tour-based,14.0
40168,119,2668,PostNL,conventional,tour-based,1.0
40175,555,2668,PostNL,conventional,tour-based,1.0
40211,501,2668,PostNL,conventional,tour-based,1.0
40257,576,2668,PostNL,conventional,tour-based,1.0
40268,655,2668,PostNL,conventional,tour-based,1.0
40320,472,4604,DPD,conventional,tour-based,14.0
40326,886,5514,GLS,conventional,tour-based,5.0
40356,962,2668,PostNL,conventional,tour-based,1.0
40402,780,2662,DHL,conventional,tour-based,10.0
40409,270,4604,DPD,conventional,tour-based,14.0
40421,384,2668,PostNL,conventional,tour-based,1.0
40432,611,2668,PostNL,conventional,tour-based,1.0
40434,484,2668,PostNL,conventional,tour-based,1.0
40481,437,2668,PostNL,conventional,tour-based,1.0
40490,337,2668,PostNL,conventional,tour-based,1.0
40518,1049,3362,UPS,conventional,tour-based,13.0
40530,872,1008,DHL,conventional,tour-based,9.0
40542,659,5514,GLS,conventional,tour-based,5.0
40603,574,5514,GLS,conventional,tour-based,5.0
40609,463,2668,PostNL,conventional,tour-based,1.0
40620,491,2668,PostNL,conventional,tour-based,1.0
40634,136,2668,PostNL,conventional,tour-based,1.0
40649,479,5514,GLS,conventional,tour-based,5.0
40666,284,1044,DHL,conventional,tour-based,7.0
40676,875,1008,DHL,conventional,tour-based,9.0
40688,554,4604,DPD,conventional,tour-based,14.0
40696,627,4604,DPD,conventional,tour-based,14.0
40710,242,2668,PostNL,conventional,tour-based,1.0
40712,249,2668,PostNL,conventional,tour-based,1.0
40726,506,2668,PostNL,conventional,tour-based,1.0
40727,46,2668,PostNL,conventional,tour-based,1.0
40743,263,2668,PostNL,conventional,tour-based,1.0
40821,761,2668,PostNL,conventional,tour-based,1.0
40854,663,1044,DHL,conventional,tour-based,7.0
40865,155,2668,PostNL,conventional,tour-based,1.0
40914,163,1008,DHL,conventional,tour-based,9.0
40947,693,2668,PostNL,conventional,tour-based,1.0
40990,605,2668,PostNL,conventional,tour-based,1.0
41013,157,1008,DHL,conventional,tour-based,9.0
41028,324,1044,DHL,conventional,tour-based,7.0
41095,665,2668,PostNL,conventional,tour-based,1.0
41110,21,1008,DHL,conventional,tour-based,9.0
41132,489,1044,DHL,conventional,tour-based,7.0
41179,398,2668,PostNL,conventional,tour-based,1.0
41201,27,2668,PostNL,conventional,tour-based,1.0
41235,571,3362,UPS,conventional,tour-based,13.0
41238,801,3362,UPS,conventional,tour-based,13.0
41249,503,1044,DHL,conventional,tour-based,7.0
41289,153,2668,PostNL,conventional,tour-based,1.0
41327,368,2668,PostNL,conventional,tour-based,1.0
41334,509,2668,PostNL,conventional,tour-based,1.0
41343,261,3362,UPS,conventional,tour-based,13.0
41371,596,1044,DHL,conventional,tour-based,7.0
41480,288,1044,DHL,conventional,tour-based,7.0
41482,661,1044,DHL,conventional,tour-based,7.0
41484,697,1044,DHL,conventional,tour-based,7.0
41520,249,4604,DPD,conventional,tour-based,14.0
41615,120,2668,PostNL,conventional,tour-based,1.0
41695,338,1044,DHL,conventional,tour-based,7.0
41699,601,4604,DPD,conventional,tour-based,14.0
41721,684,2668,PostNL,conventional,tour-based,1.0
41723,291,2668,PostNL,conventional,tour-based,1.0
41734,528,3362,UPS,conventional,tour-based,13.0
41771,335,4604,DPD,conventional,tour-based,14.0
41831,592,2668,PostNL,conventional,tour-based,1.0
41852,347,2668,PostNL,conventional,tour-based,1.0
41863,122,3362,UPS,conventional,tour-based,13.0
41887,89,1008,DHL,conventional,tour-based,9.0
41895,831,4604,DPD,conventional,tour-based,14.0
41900,673,4604,DPD,conventional,tour-based,14.0
41914,669,2668,PostNL,conventional,tour-based,1.0
41943,134,2668,PostNL,conventional,tour-based,1.0
41944,726,3362,UPS,conventional,tour-based,13.0
41951,347,559,Cycloon,conventional,tour-based,16.0
42025,919,2668,PostNL,conventional,tour-based,1.0
42026,810,2668,PostNL,conventional,tour-based,1.0
42050,402,2662,DHL,conventional,tour-based,10.0
42135,85,2668,PostNL,conventional,tour-based,1.0
42144,900,2668,PostNL,conventional,tour-based,1.0
42157,292,2668,PostNL,conventional,tour-based,1.0
42186,348,2662,DHL,conventional,tour-based,10.0
42197,376,4604,DPD,conventional,tour-based,14.0
42211,718,5514,GLS,conventional,tour-based,5.0
42214,146,2668,PostNL,conventional,tour-based,1.0
42236,213,2668,PostNL,conventional,tour-based,1.0
42270,49,3362,UPS,conventional,tour-based,13.0
42354,461,2668,PostNL,conventional,tour-based,1.0
42384,780,2668,PostNL,conventional,tour-based,1.0
42402,929,3362,UPS,conventional,tour-based,13.0
42423,619,5514,GLS,conventional,tour-based,5.0
42468,99,4604,DPD,conventional,tour-based,14.0
42478,637,2668,PostNL,conventional,tour-based,1.0
42487,160,2668,PostNL,conventional,tour-based,1.0
42510,825,2662,DHL,conventional,tour-based,10.0
42517,435,4604,DPD,conventional,tour-based,14.0
42559,907,2668,PostNL,conventional,tour-based,1.0
42668,559,2668,PostNL,conventional,tour-based,1.0
42707,275,1044,DHL,conventional,tour-based,7.0
42762,15,4137,FedEx,conventional,tour-based,15.0
42772,906,2668,PostNL,conventional,tour-based,1.0
42778,544,2668,PostNL,conventional,tour-based,1.0
42782,130,2668,PostNL,conventional,tour-based,1.0
42806,437,2668,PostNL,conventional,tour-based,1.0
42871,129,1008,DHL,conventional,tour-based,9.0
42883,669,4604,DPD,conventional,tour-based,14.0
42891,670,4137,FedEx,conventional,tour-based,15.0
42893,46,5514,GLS,conventional,tour-based,5.0
42912,504,2668,PostNL,conventional,tour-based,1.0
42920,698,2668,PostNL,conventional,tour-based,1.0
42931,593,2668,PostNL,conventional,tour-based,1.0
42945,323,3362,UPS,conventional,tour-based,13.0
42952,127,1008,DHL,conventional,tour-based,9.0
42959,931,1008,DHL,conventional,tour-based,9.0
42985,264,4604,DPD,conventional,tour-based,14.0
43003,342,2668,PostNL,conventional,tour-based,1.0
43040,381,2668,PostNL,conventional,tour-based,1.0
43053,569,2668,PostNL,conventional,tour-based,1.0
43094,697,1044,DHL,conventional,tour-based,7.0
43105,574,1044,DHL,conventional,tour-based,7.0
43119,632,4604,DPD,conventional,tour-based,14.0
43123,892,4604,DPD,conventional,tour-based,14.0
43142,685,2668,PostNL,conventional,tour-based,1.0
43146,998,2668,PostNL,conventional,tour-based,1.0
43147,597,2668,PostNL,conventional,tour-based,1.0
43169,890,2668,PostNL,conventional,tour-based,1.0
43175,1028,2668,PostNL,conventional,tour-based,1.0
43176,254,2668,PostNL,conventional,tour-based,1.0
43184,644,2668,PostNL,conventional,tour-based,1.0
43203,673,2668,PostNL,conventional,tour-based,1.0
43207,284,2668,PostNL,conventional,tour-based,1.0
43245,250,1044,DHL,conventional,tour-based,7.0
43258,110,4604,DPD,conventional,tour-based,14.0
43259,118,4604,DPD,conventional,tour-based,14.0
43265,282,5514,GLS,conventional,tour-based,5.0
43295,630,2668,PostNL,conventional,tour-based,1.0
43307,943,2668,PostNL,conventional,tour-based,1.0
43337,890,1008,DHL,conventional,tour-based,9.0
43378,570,2668,PostNL,conventional,tour-based,1.0
43396,598,2668,PostNL,conventional,tour-based,1.0
43405,692,2668,PostNL,conventional,tour-based,1.0
43416,371,559,Cycloon,conventional,tour-based,16.0
43419,254,1008,DHL,conventional,tour-based,9.0
43430,689,1044,DHL,conventional,tour-based,7.0
43437,637,4604,DPD,conventional,tour-based,14.0
43438,119,4604,DPD,conventional,tour-based,14.0
43461,76,2668,PostNL,conventional,tour-based,1.0
43469,288,2668,PostNL,conventional,tour-based,1.0
43506,445,4604,DPD,conventional,tour-based,14.0
43508,591,4137,FedEx,conventional,tour-based,15.0
43511,586,5514,GLS,conventional,tour-based,5.0
43559,138,1008,DHL,conventional,tour-based,9.0
43562,122,1008,DHL,conventional,tour-based,9.0
43576,599,2668,PostNL,conventional,tour-based,1.0
43580,615,2668,PostNL,conventional,tour-based,1.0
43623,510,2668,PostNL,conventional,tour-based,1.0
43644,543,2668,PostNL,conventional,tour-based,1.0
43646,137,2668,PostNL,conventional,tour-based,1.0
43695,998,5514,GLS,conventional,tour-based,5.0
43697,117,2668,PostNL,conventional,tour-based,1.0
43716,676,2668,PostNL,conventional,tour-based,1.0
43722,1032,2668,PostNL,conventional,tour-based,1.0
43737,293,2668,PostNL,conventional,tour-based,1.0
43761,878,1008,DHL,conventional,tour-based,9.0
43771,69,4604,DPD,conventional,tour-based,14.0
43802,330,2668,PostNL,conventional,tour-based,1.0
43873,240,4604,DPD,conventional,tour-based,14.0
43876,559,4604,DPD,conventional,tour-based,14.0
43884,231,4604,DPD,conventional,tour-based,14.0
43887,412,4137,FedEx,conventional,tour-based,15.0
43909,495,2668,PostNL,conventional,tour-based,1.0
43929,872,2668,PostNL,conventional,tour-based,1.0
43930,111,2668,PostNL,conventional,tour-based,1.0
43932,294,2668,PostNL,conventional,tour-based,1.0
43940,520,2668,PostNL,conventional,tour-based,1.0
43952,904,2668,PostNL,conventional,tour-based,1.0
43982,682,4137,FedEx,conventional,tour-based,15.0
44007,392,2662,DHL,conventional,tour-based,10.0
44012,968,1044,DHL,conventional,tour-based,7.0
44014,300,1044,DHL,conventional,tour-based,7.0
44045,397,2668,PostNL,conventional,tour-based,1.0
44047,127,2668,PostNL,conventional,tour-based,1.0
44065,894,3362,UPS,conventional,tour-based,13.0
44082,607,1044,DHL,conventional,tour-based,7.0
44090,554,1044,DHL,conventional,tour-based,7.0
44118,57,2668,PostNL,conventional,tour-based,1.0
44119,318,2668,PostNL,conventional,tour-based,1.0
44135,433,2668,PostNL,conventional,tour-based,1.0
44144,962,2668,PostNL,conventional,tour-based,1.0
44146,672,2668,PostNL,conventional,tour-based,1.0
44220,55,2668,PostNL,conventional,tour-based,1.0
44263,797,2662,DHL,conventional,tour-based,10.0
44267,274,1044,DHL,conventional,tour-based,7.0
44271,129,4604,DPD,conventional,tour-based,14.0
44283,579,5514,GLS,conventional,tour-based,5.0
44295,672,2668,PostNL,conventional,tour-based,1.0
44313,376,2668,PostNL,conventional,tour-based,1.0
44318,680,2668,PostNL,conventional,tour-based,1.0
44335,799,2668,PostNL,conventional,tour-based,1.0
44339,458,3362,UPS,conventional,tour-based,13.0
44378,314,4137,FedEx,conventional,tour-based,15.0
44388,408,2668,PostNL,conventional,tour-based,1.0
44419,251,2668,PostNL,conventional,tour-based,1.0
44421,384,2668,PostNL,conventional,tour-based,1.0
44422,332,2668,PostNL,conventional,tour-based,1.0
44434,813,559,Cycloon,conventional,tour-based,16.0
44461,755,5514,GLS,conventional,tour-based,5.0
44492,256,2668,PostNL,conventional,tour-based,1.0
44510,301,1044,DHL,conventional,tour-based,7.0
44517,322,1044,DHL,conventional,tour-based,7.0
44638,569,3362,UPS,conventional,tour-based,13.0
44654,191,2668,PostNL,conventional,tour-based,1.0
44736,527,2668,PostNL,conventional,tour-based,1.0
44773,347,5514,GLS,conventional,tour-based,5.0
44792,100,2668,PostNL,conventional,tour-based,1.0
44809,707,2662,DHL,conventional,tour-based,10.0
44816,197,1008,DHL,conventional,tour-based,9.0
44831,922,4137,FedEx,conventional,tour-based,15.0
44866,371,2668,PostNL,conventional,tour-based,1.0
44869,380,2668,PostNL,conventional,tour-based,1.0
44893,206,1008,DHL,conventional,tour-based,9.0
44900,270,1044,DHL,conventional,tour-based,7.0
45021,441,2668,PostNL,conventional,tour-based,1.0
45038,768,2668,PostNL,conventional,tour-based,1.0
45073,291,2668,PostNL,conventional,tour-based,1.0
45094,262,2668,PostNL,conventional,tour-based,1.0
45141,739,5514,GLS,conventional,tour-based,5.0
45177,137,2668,PostNL,conventional,tour-based,1.0
45196,816,2662,DHL,conventional,tour-based,10.0
45217,469,2668,PostNL,conventional,tour-based,1.0
45220,414,2668,PostNL,conventional,tour-based,1.0
45225,259,2668,PostNL,conventional,tour-based,1.0
45230,991,2668,PostNL,conventional,tour-based,1.0
45244,740,5514,GLS,conventional,tour-based,5.0
45247,697,2668,PostNL,conventional,tour-based,1.0
45291,246,1008,DHL,conventional,tour-based,9.0
45380,597,1044,DHL,conventional,tour-based,7.0
45405,259,2668,PostNL,conventional,tour-based,1.0
45451,409,2668,PostNL,conventional,tour-based,1.0
45462,61,2668,PostNL,conventional,tour-based,1.0
45467,395,2668,PostNL,conventional,tour-based,1.0
45474,49,2668,PostNL,conventional,tour-based,1.0
45484,121,1008,DHL,conventional,tour-based,9.0
45492,13,1008,DHL,conventional,tour-based,9.0
45497,287,1044,DHL,conventional,tour-based,7.0
45509,129,4604,DPD,conventional,tour-based,14.0
45522,824,2668,PostNL,conventional,tour-based,1.0
45524,253,2668,PostNL,conventional,tour-based,1.0
45536,855,2668,PostNL,conventional,tour-based,1.0
45563,602,3362,UPS,conventional,tour-based,13.0
45572,629,1044,DHL,conventional,tour-based,7.0
45578,111,1008,DHL,conventional,tour-based,9.0
45599,46,2668,PostNL,conventional,tour-based,1.0
45610,961,2668,PostNL,conventional,tour-based,1.0
45630,666,1044,DHL,conventional,tour-based,7.0
