zone,naam,1: woningen,2: inwoners,3: inwon0034,4: bbv,5: llp12eo,6: detail,7: industrie,8: rest,9: arbeidspl_totaal,10: gebiedstype,11: intrazonaal,12: vrachtformule,13: autosperhh,14: v_os_auto,15: a_os_auto,16: v_as_auto,17: a_as_auto,18: v_rd_auto,19: a_rd_auto,20: va_mz_os,21: va_mz_as,22: va_mz_rd,23: va_zw_os,24: va_zw_as,25: va_zw_rd,26: inwon0011,27: llp0011
3587,Nissewaard,202,460.5855453,196.742318,246.0274751,0,3.006857143,2.004571429,10.02285714,15.03428571,1,0,1,0.911536412,0,0,0,0,0,0,0,0,0,0,0,0,61.45847248,0
3588,Nissewaard,126,241.0526527,101.890187,127.4640969,0,213.3417143,0,40.09142857,253.4331429,1,0,1,0.916307216,0,0,0,0,0,0,0,0,0,0,0,0,31.24920278,0
3589,Nissewaard,423,938.9828852,400.5905259,500.8029375,0,2.004571429,3.006857143,6.013714286,11.02514286,1,0,1,0.912945854,0,0,0,0,0,0,0,0,0,0,0,0,124.4692624,0
3590,Nissewaard,188,398.0400125,169.4688051,211.7695595,0,0,1.002285714,4.009142857,5.011428571,1,0,1,0.915887045,0,0,0,0,0,0,0,0,0,0,0,0,52.51014836,478.4194286
3591,Nissewaard,217,505.5271876,216.3823062,270.2119764,0,0,4.009142857,0,4.009142857,1,0,1,0.912739835,0,0,0,0,0,0,0,0,0,0,0,0,67.55616668,0
3592,Nissewaard,318,719.1056746,306.8248938,383.7971425,0,3.006857143,4.009142857,5.011428571,12.02742857,1,0,1,0.913922551,0,0,0,0,0,0,0,0,0,0,0,0,95.49968864,0
3593,Nissewaard,92,215.1563587,91.85859462,115.1030367,0,0,2.004571429,2.004571429,4.009142857,1,0,1,0.908751459,0,0,0,0,0,0,0,0,0,0,0,0,28.74204828,0
3594,Nissewaard,22,49.8572659,21.49103039,26.52774481,0,3.006857143,27.06171429,24.05485714,54.12342857,1,0,1,0.90481747,0,0,0,0,0,0,0,0,0,0,0,0,6.71471341,0
3595,Nissewaard,506,1129.145687,409.4365561,580.9952734,0,10.02285714,21.048,61.13942857,92.21028571,1,0,1,1.380830139,0,0,0,0,0,0,0,0,0,0,0,0,124.009837,0
3596,Nissewaard,10,21.10395203,7.664754073,10.69442946,0,0,0,0,0,1,0,1,1.393418904,0,0,0,0,0,0,0,0,0,0,0,0,2.350843758,0
3597,Nissewaard,302,668.1964942,280.2470016,346.9717696,0,5.011428571,11.02514286,6.013714286,22.05028571,1,0,1,1.110648464,0,0,0,0,0,0,0,0,0,0,0,0,87.96691005,0
3598,Nissewaard,229,532.9947872,223.7800111,277.0452917,0,14.032,4.009142857,44.10057143,62.14171429,1,0,1,1.112648906,0,0,0,0,0,0,0,0,0,0,0,0,70.63432205,647.1565714
3599,Nissewaard,259,597.5923576,251.0599876,310.4142944,0,2.004571429,7.016,4.009142857,13.02971429,1,0,1,1.110584841,0,0,0,0,0,0,0,0,0,0,0,0,78.97256761,0
3600,Nissewaard,39,86.59112721,36.14968374,45.13684632,0,0,0,65.57714286,65.57714286,1,0,1,1.122901681,0,0,0,0,0,0,0,0,0,0,0,0,11.39686208,0
3601,Nissewaard,424,971.0932804,413.0998584,501.0152376,0,3.006857143,2.004571429,29.06628571,34.07771429,1,0,1,1.112669408,0,0,0,0,0,0,0,0,0,0,0,0,130.190061,0
3602,Nissewaard,21,47.31829926,20.12455498,24.60115901,0,0,0,1.984237672,1.984237672,1,0,1,1.090089619,0,0,0,0,0,0,0,0,0,0,0,0,6.136771891,0
3603,Nissewaard,156,354.0787945,150.598735,182.6902424,0,2.004571429,1.002285714,7.016,10.02285714,1,0,1,1.110141434,0,0,0,0,0,0,0,0,0,0,0,0,47.30173405,0
3604,Nissewaard,100,226.8966632,96.36182645,117.2300089,0,3.006857143,1.002285714,70.58857143,74.59771429,1,0,1,1.114735123,0,0,0,0,0,0,0,0,0,0,0,0,30.36558043,0
3605,Nissewaard,48,97.44182689,40.73367669,50.47611854,0,0,0,0,0,1,0,1,1.119711619,0,0,0,0,0,0,0,0,0,0,0,0,12.74119289,565.7657143
3606,Nissewaard,468,1113.664955,474.5104906,575.0707272,0,1.002285714,5.011428571,6.013714286,12.02742857,1,0,1,1.112268142,0,0,0,0,0,0,0,0,0,0,0,0,150.0480593,0
3607,Nissewaard,413,953.0217903,405.3543432,491.8227938,0,0,4.009142857,7.016,11.02514286,1,0,1,1.110975639,0,0,0,0,0,0,0,0,0,0,0,0,127.6898472,0
3608,Nissewaard,127,280.8773336,117.828091,145.676397,0,0,0,2.004571429,2.004571429,1,0,1,1.112854243,0,0,0,0,0,0,0,0,0,0,0,0,36.97000144,0
3609,Nissewaard,56,122.4678457,51.23690852,63.74594782,0,0,0,1.002285714,1.002285714,1,0,1,1.119711619,0,0,0,0,0,0,0,0,0,0,0,0,16.07901076,0
3610,Nissewaard,185,440.5659697,185.0836646,229.1326593,0,3.006857143,2.004571429,5.011428571,10.02285714,1,0,1,1.113659124,0,0,0,0,0,0,0,0,0,0,0,0,58.49060952,0
3611,Nissewaard,246,583.0143628,244.8672359,302.9401075,0,3.006857143,5.011428571,7.016,15.03428571,1,0,1,1.112631239,0,0,0,0,0,0,0,0,0,0,0,0,77.45932787,0
3612,Nissewaard,309,721.9692606,303.0980437,375.4578703,0,0,3.006857143,23.05257143,26.05942857,1,0,1,1.111256407,0,0,0,0,0,0,0,0,0,0,0,0,95.86964354,0
3613,Nissewaard,267,596.9040907,225.9917909,282.1126951,0,25.05714286,4.009142857,40.09142857,69.15771429,1,0,1,0.868556995,0,0,0,0,0,0,0,0,0,0,0,0,68.16752833,0
3614,Nissewaard,120,218.9617101,84.69133459,106.0474392,0,0,0,230.3805714,230.3805714,1,0,1,0.870886815,0,0,0,0,0,0,0,0,0,0,0,0,25.21012509,0
3615,Nissewaard,317,631.7095651,242.029847,302.156271,0,1.002285714,0,10.02285714,11.02514286,1,0,1,0.86970941,0,0,0,0,0,0,0,0,0,0,0,0,72.63603283,0
3616,Nissewaard,55,165.3574505,61.01329026,75.96221916,0,146.7622857,0,99.65485714,246.4171429,1,0,1,0.868624771,0,0,0,0,0,0,0,0,0,0,0,0,18.50106924,0
3617,Nissewaard,227,514.2025682,194.4756317,242.7635487,0,3.006857143,1.002285714,0,4.009142857,1,0,1,0.868146454,0,0,0,0,0,0,0,0,0,0,0,0,58.7641533,517.1297143
3618,Nissewaard,134,302.9358144,114.536276,142.8767833,0,0,1.002285714,2.004571429,3.006857143,1,0,1,0.869029913,0,0,0,0,0,0,0,0,0,0,0,0,34.58702064,0
3619,Nissewaard,446,889.8076892,340.7337459,425.5429824,0,9.020571429,0,41.09371429,50.11428571,1,0,1,0.870328912,0,0,0,0,0,0,0,0,0,0,0,0,102.1904887,0
3620,Nissewaard,379,807.1254963,328.4656079,411.7474479,845.2525714,0,2.004571429,4.009142857,6.013714286,1,0,1,0.903385041,0,0,0,0,0,0,0,0,0,0,0,0,95.1826927,0
3621,Nissewaard,341,734.2161928,298.8252568,374.5371874,0,4.009142857,2.004571429,16.03657143,22.05028571,1,0,1,0.90481747,0,0,0,0,0,0,0,0,0,0,0,0,86.50662928,0
3622,Nissewaard,0,0,0,0,1234.384,0,0,144.7577143,144.7577143,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3623,Nissewaard,1,2.96753806,1.366475407,1.498014374,0,0,0,499.8502857,499.8502857,1,0,1,0.995299217,105.7692308,105.7692308,105.7692308,105.7692308,846.0659341,846.0659341,0,0,0,0,0,0,0.14937009,0
3624,Nissewaard,25,51.90273722,19.59045661,25.02178793,0,0,22.05028571,82.616,104.6662857,1,0,1,0.91567528,0,0,0,0,0,0,0,0,0,0,0,0,5.877109394,0
3625,Nissewaard,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3626,Nissewaard,169,354.0853608,128.5057724,177.3072864,0,0,1.002285714,4.009142857,5.011428571,1,0,1,1.242651685,0,0,0,0,0,0,0,0,0,0,0,0,37.67211665,0
3627,Nissewaard,48,89.29896975,33.01939098,44.90468997,0,0,0,1.002285714,1.002285714,1,0,1,1.244124021,0,0,0,0,0,0,0,0,0,0,0,0,9.741192894,0
3628,Nissewaard,256,593.8326006,211.8177043,296.0631084,0,0,2.004571429,12.02742857,14.032,1,0,1,1.240236134,0,0,0,0,0,0,0,0,0,0,0,0,62.23874305,0
3629,Nissewaard,8,16.4545902,5.788946116,8.126972138,0,0,0,1.002285714,1.002285714,1,0,1,1.244124021,0,0,0,0,0,0,0,0,0,0,0,0,1.623532149,0
3630,Nissewaard,111,263.8252961,93.82162736,131.5653098,0,1.002285714,7.016,1.002285714,9.020571429,1,0,1,1.237399027,0,0,0,0,0,0,0,0,0,0,0,0,27.72293714,0
3631,Nissewaard,140,345.5981856,121.8779856,172.0077267,0,0,0,3.006857143,3.006857143,1,0,1,1.237014741,0,0,0,0,0,0,0,0,0,0,0,0,35.91181261,0
3632,Nissewaard,88,194.7147779,70.1069787,97.11097923,0,2.004571429,0,1.002285714,3.006857143,1,0,1,1.244124021,0,0,0,0,0,0,0,0,0,0,0,0,20.43028221,0
3633,Nissewaard,84,190.5589113,68.0696485,94.97606459,0,0,0,26.05942857,26.05942857,1,0,1,1.244124021,0,0,0,0,0,0,0,0,0,0,0,0,19.83280185,242.1874286
3634,Nissewaard,60,124.9094265,45.55995301,62.45229104,0,0,0,0,0,1,0,1,1.244124021,0,0,0,0,0,0,0,0,0,0,0,0,13.24791969,0
3635,Nissewaard,67,127.2536215,46.98242372,63.93839166,0,0,0,1.002285714,1.002285714,1,0,1,1.232982612,0,0,0,0,0,0,0,0,0,0,0,0,13.86493889,0
3636,Nissewaard,133,272.9682763,99.45551489,136.6644832,0,0,0,18.04114286,18.04114286,1,0,1,1.242253158,0,0,0,0,0,0,0,0,0,0,0,0,29.29479341,0
3637,Nissewaard,193,423.5919885,152.3011822,211.5453457,0,18.04114286,0,19.04342857,37.08457143,1,0,1,1.237677783,0,0,0,0,0,0,0,0,0,0,0,0,44.68557024,0
3638,Nissewaard,210,516.8972784,206.388407,271.2973043,0,3.958308466,3.958308466,18.80196521,26.71858214,1,0,1,1.241754261,0,0,0,0,0,0,0,0,0,0,0,0,61.36771891,0
3639,Nissewaard,333,761.4758883,304.6077392,398.9816438,0,1.002285714,8.018285714,61.13942857,70.16,1,0,1,1.240387913,0,0,0,0,0,0,0,0,0,0,0,0,90.88309713,0
3640,Nissewaard,7,17.77276642,6.136756423,9.200386335,0,0,0,0,0,1,0,1,1.421856024,0,0,0,0,0,0,0,0,0,0,0,0,1.902733488,0
3641,Nissewaard,197,368.1764264,136.3385124,184.9659746,0,0,0,17.03885714,17.03885714,1,0,1,1.237808671,0,0,0,0,0,0,0,0,0,0,0,0,40.14019345,0
3642,Nissewaard,72,135.2341689,49.9576579,67.9998921,0,7.016,0,5.011428571,12.02742857,1,0,1,1.244124021,0,0,0,0,0,0,0,0,0,0,0,0,14.61178934,0
3643,Nissewaard,106,259.7018915,91.70353603,129.2180951,0,1.002285714,3.006857143,8.018285714,12.02742857,1,0,1,1.239429214,0,0,0,0,0,0,0,0,0,0,0,0,26.97608669,0
3644,Nissewaard,116,236.6629864,86.08257582,118.4839531,0,0,0,4.009142857,4.009142857,1,0,1,1.244124021,0,0,0,0,0,0,0,0,0,0,0,0,25.46978759,0
3645,Nissewaard,126,261.1955099,95.03304418,130.8926683,0,0,1.002285714,4.009142857,5.011428571,1,0,1,1.240174421,0,0,0,0,0,0,0,0,0,0,0,0,27.82063135,0
3646,Nissewaard,114,256.442196,97.06391072,121.059353,0,44.10057143,0,240.4034286,284.504,1,0,1,0.873069489,0,0,0,0,0,0,0,0,0,0,0,0,29.45676169,0
3647,Nissewaard,0,0,0,0,0,0,1.002285714,1.002285714,2.004571429,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3648,Nissewaard,332,795.7940646,318.2412638,417.6264866,0,1.002285714,5.011428571,8.018285714,14.032,1,0,1,1.241126132,0,0,0,0,0,0,0,0,0,0,0,0,94.5908699,0
3649,Nissewaard,226,548.9493159,219.2520135,287.97982,0,2.004571429,2.004571429,5.011428571,9.020571429,1,0,1,1.241922032,0,0,0,0,0,0,0,0,0,0,0,0,65.47192607,0
3650,Nissewaard,150,376.130709,150.1141682,197.7021562,0,0,4.009142857,9.020571429,13.02971429,1,0,1,1.240806357,0,0,0,0,0,0,0,0,0,0,0,0,44.69122779,0
3651,Nissewaard,243,592.5403201,236.9106668,311.3032073,0,1.002285714,2.004571429,6.013714286,9.020571429,1,0,1,1.24105211,0,0,0,0,0,0,0,0,0,0,0,0,70.58264617,0
3652,Nissewaard,90,225.9355683,90.41135809,118.5355794,0,0,0,29.06628571,29.06628571,1,0,1,1.238594581,0,0,0,0,0,0,0,0,0,0,0,0,26.72902239,0
3653,Nissewaard,77,161.6432878,64.93289208,84.48996397,0,0,1.002285714,0,1.002285714,1,0,1,1.24089253,0,0,0,0,0,0,0,0,0,0,0,0,19.21578265,0
3654,Nissewaard,173,341.5269416,136.971674,178.1564868,0,0,0,0,0,1,0,1,1.242685728,0,0,0,0,0,0,0,0,0,0,0,0,40.84102558,0
3655,Nissewaard,230,456.2480396,183.1464865,237.8290204,0,0,1.002285714,28.064,29.06628571,1,0,1,1.241960327,0,0,0,0,0,0,0,0,0,0,0,0,54.49797786,323.5782857
3656,Nissewaard,61,134.7341074,53.78357127,70.37887684,0,0,0,0,0,1,0,1,1.240044926,0,0,0,0,0,0,0,0,0,0,0,0,15.96871835,0
3657,Nissewaard,23,51.53908967,20.71464865,27.16861633,0,222.3622857,0,32.07314286,254.4354286,1,0,1,1.254942491,0,0,0,0,0,0,0,0,0,0,0,0,6.006940643,0
3658,Nissewaard,138,293.8059666,117.8593205,153.5831265,0,0,1.002285714,3.006857143,4.009142857,1,0,1,1.240517865,0,0,0,0,0,0,0,0,0,0,0,0,35.184501,0
3659,Nissewaard,77,189.9290021,76.07574922,99.9185354,0,0,1.002285714,11.02514286,12.02742857,1,0,1,1.24089253,0,0,0,0,0,0,0,0,0,0,0,0,22.64435408,0
3660,Nissewaard,144,358.3254807,143.2010301,188.2854985,0,3.006857143,1.002285714,7.016,11.02514286,1,0,1,1.237212221,0,0,0,0,0,0,0,0,0,0,0,0,42.50929297,0
3661,Nissewaard,106,230.130463,92.13210746,120.2180951,0,1.002285714,0,6.013714286,7.016,1,0,1,1.239429214,0,0,0,0,0,0,0,0,0,0,0,0,27.40465812,0
3662,Nissewaard,44,110.8573889,44.26777506,58.19834676,0,2.004571429,0,1.002285714,3.006857143,1,0,1,1.244124021,0,0,0,0,0,0,0,0,0,0,0,0,13.00085539,528.048
3663,Nissewaard,208,526.3907737,210.0840276,276.4441327,0,0,1.002285714,1.002285714,2.004571429,1,0,1,1.239338929,0,0,0,0,0,0,0,0,0,0,0,0,62.78326445,0
3664,Nissewaard,237,601.7350917,240.283243,316.4579782,0,5.011428571,0,19.04342857,24.05485714,1,0,1,1.238874553,0,0,0,0,0,0,0,0,0,0,0,0,71.82928277,0
3665,Nissewaard,88,220.4290636,88.1069787,115.9681221,0,1.002285714,4.009142857,33.07542857,38.08685714,1,0,1,1.244124021,0,0,0,0,0,0,0,0,0,0,0,0,26.43028221,164.7668571
3666,Nissewaard,323,807.6576506,322.6572708,424.2872144,0,3.006857143,1.002285714,5.011428571,9.020571429,1,0,1,1.238731533,0,0,0,0,0,0,0,0,0,0,0,0,96.24653909,0
3667,Nissewaard,199,474.8257883,190.0714632,249.2477176,0,3.006857143,2.004571429,5.011428571,10.02285714,1,0,1,1.240372894,0,0,0,0,0,0,0,0,0,0,0,0,56.72464792,0
3668,Nissewaard,41,107.5262033,42.73977741,56.70430364,0,1.002285714,0,8.018285714,9.020571429,1,0,1,1.238055124,0,0,0,0,0,0,0,0,0,0,0,0,12.98131655,0
3669,Nissewaard,67,159.3964786,63.69670943,83.65267737,0,0,1.002285714,1.002285714,2.004571429,1,0,1,1.232982612,0,0,0,0,0,0,0,0,0,0,0,0,19.00779603,0
3670,Nissewaard,111,277.1110104,110.5359131,145.708167,0,0,2.004571429,3.006857143,5.011428571,1,0,1,1.237399027,0,0,0,0,0,0,0,0,0,0,0,0,32.86579428,0
3671,Nissewaard,0,0,0,0,0,0,0,30.06857143,30.06857143,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3672,Nissewaard,56,137.0392742,55.95119424,69.74594782,1407.769143,0,8.018285714,177.8331429,185.8514286,1,0,1,0.906433215,0,0,0,0,0,0,0,0,0,0,0,0,16.07901076,0
3673,Nissewaard,0,0,0,0,1320.091429,136.7394286,165.8057143,359.1017143,661.6468571,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3674,Nissewaard,0,33,33,13.28571429,0,0,0,440.2868571,440.2868571,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3675,Nissewaard,634,1438.704844,575.7739797,753.8839705,0,4.009142857,14.032,8.018285714,26.05942857,1,0,1,1.24019934,0,0,0,0,0,0,0,0,0,0,0,0,171.4149228,0
3676,Nissewaard,789.1428571,1614.108751,616.9577964,785.9907627,0,0.989577116,10.88534828,33.07542857,44.95035397,1,0,1,0.905082037,0,0,0,0,0,0,0,0,0,0,0,0,179.3675239,0
3677,Nissewaard,0,0,0,0,0,0,4.009142857,5.011428571,9.020571429,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3678,Nissewaard,160,292.2346611,118.7789223,149.2537285,0,0,0,0,0,1,0,1,0.901989915,0,0,0,0,0,0,0,0,0,0,0,0,34.61350012,0
3679,Nissewaard,188.5714286,413.5732742,168.0797416,211.4876007,0,0,0,0,0,1,0,1,0.602173115,0,0,0,0,0,0,0,0,0,0,0,0,49.29212972,0
3680,Nissewaard,0,0,0,0,0,0,0,9.020571429,9.020571429,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3681,Nissewaard,439,951.7492084,402.7398467,488.7711675,305.3942857,148.7668571,4.009142857,160.7942857,313.5702857,1,0,1,0.893275379,0,0,0,0,0,0,0,0,0,0,0,0,116.1448981,471.4714286
3682,Nissewaard,253,536.9299864,227.0039923,275.7119224,0,6.013714286,4.009142857,11.02514286,21.048,1,0,1,0.893015503,0,0,0,0,0,0,0,0,0,0,0,0,65.64777564,0
3683,Nissewaard,84.81428571,194.4391447,74.79599179,99.57080242,0,0.993071981,3.972287923,5.958431885,10.92379179,1,0,1,1.388180487,0,0,0,0,0,0,0,0,0,0,0,0,22.19892234,0
3684,Nissewaard,75,153.5653545,64.34279841,79.77964951,0,200.312,6.013714286,54.12342857,260.4491429,1,0,1,1.114735123,0,0,0,0,0,0,0,0,0,0,0,0,20.20275675,0
3685,Nissewaard,80,185.1173305,69.88946116,87.26972138,0,10.02285714,0,2.004571429,12.02742857,1,0,1,0.870886815,0,0,0,0,0,0,0,0,0,0,0,0,20.9496072,0
3686,Nissewaard,3,5.902614181,2.385140508,2.779757409,0,19.04342857,5.011428571,20.04571429,44.10057143,1,0,1,0.995299217,0,0,0,0,0,0,0,0,0,0,0,0,0.44811027,0
3687,Nissewaard,0,0,0,0,0,0,3.006857143,4.009142857,7.016,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3688,Nissewaard,16,39.76632325,8.149320803,10.25394428,0,0,1.002285714,93.64114286,94.64342857,1,0,1,0.602173115,0,0,0,0,0,0,0,0,0,0,0,0,2.389921441,0
3689,Nissewaard,6,12.23379979,4.341709587,5.988086246,0,0,2.004571429,15.03428571,17.03885714,1,0,1,1.16118242,0,0,0,0,0,0,0,0,0,0,0,0,1.324791969,0
3690,Nissewaard,0,0,0,0,0,1.002285714,0,0,1.002285714,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3691,Nissewaard,0,0,0,0,0,0,0,32.07314286,32.07314286,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3692,Nissewaard,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3693,Nissewaard,0,0,0,0,0,0,0,0,0,1,0,1,0.602173115,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3694,Nissewaard,96,218.0265109,83.61021053,110.3808085,0,65.57714286,4.009142857,67.58171429,137.168,1,0,1,1.399639524,0,0,0,0,0,0,0,0,0,0,0,0,24.62524293,0
3695,Nissewaard,221,510.540197,196.1339222,258.6326053,0,16.76228571,29.06628571,64.14628571,109.9748571,1,0,1,1.396121074,0,0,0,0,0,0,0,0,0,0,0,0,57.86793276,229.8942857
3696,Nissewaard,213,494.0856068,189.4878332,250.0770617,0,2.004571429,2.004571429,25.05714286,29.06628571,1,0,1,1.397157117,0,0,0,0,0,0,0,0,0,0,0,0,56.24440061,0
3697,Nissewaard,339,753.1382596,290.0923059,381.3983015,0,1.002285714,3.006857143,217.3508571,221.36,1,0,1,1.397529284,0,0,0,0,0,0,0,0,0,0,0,0,85.77931767,0
3698,Nissewaard,123,266.4357528,102.933618,134.9700538,0,1.002285714,3.006857143,5.011428571,9.020571429,1,0,1,1.399892395,0,0,0,0,0,0,0,0,0,0,0,0,30.37252108,0
3699,Nissewaard,99,209.786268,78.28106532,105.4462802,0,0,23.05257143,9.020571429,32.07314286,1,0,1,1.84984905,0,0,0,0,0,0,0,0,0,0,0,0,23.35906749,0
3700,Nissewaard,213,472.6570354,175.344976,237.2199189,0,0,0,4.009142857,4.009142857,1,0,1,1.855088212,0,0,0,0,0,0,0,0,0,0,0,0,51.95868632,0
3701,Nissewaard,96,221.0265109,81.46735339,110.8093799,0,1.002285714,2.004571429,3.006857143,6.013714286,1,0,1,1.855818332,0,0,0,0,0,0,0,0,0,0,0,0,24.1966715,0
3702,Nissewaard,184,390.8841459,145.5743321,196.3489306,0,0,0,18.04114286,18.04114286,1,0,1,1.855367562,0,0,0,0,0,0,0,0,0,0,0,0,43.34123943,116.1308571
3703,Nissewaard,78,165.8965401,62.0136532,83.41654977,0,9.020571429,0,63.144,72.16457143,1,0,1,1.850235724,0,0,0,0,0,0,0,0,0,0,0,0,18.50800988,0
3704,Nissewaard,48,103.8703983,38.59081955,52.19040426,0,13.02971429,1.002285714,2.004571429,16.03657143,1,0,1,1.845450632,0,0,0,0,0,0,0,0,0,0,0,0,11.45547861,0
3705,Nissewaard,30,66.74042752,24.70854793,33.36900266,0,1.002285714,2.004571429,4.009142857,7.016,1,0,1,1.857891872,0,0,0,0,0,0,0,0,0,0,0,0,7.481102702,0
3706,Nissewaard,17,35.0195756,12.94436764,17.75195865,0,2.004571429,8.018285714,3.006857143,13.02971429,1,0,1,1.873504408,0,0,0,0,0,0,0,0,0,0,0,0,3.825005817,0
3707,Nissewaard,29,70.20146089,26.77064396,37.44241686,0,4.009142857,8.018285714,10.02285714,22.05028571,1,0,1,1.475788494,0,0,0,0,0,0,0,0,0,0,0,0,6.903161183,0
3708,Nissewaard,134,280.2215286,107.2505617,148.4482119,0,0,6.013714286,5.011428571,11.02514286,1,0,1,1.470666007,0,0,0,0,0,0,0,0,0,0,0,0,28.58702064,0
3709,Nissewaard,52,111.0262648,42.34243547,59.03960461,0,1.002285714,12.02742857,14.032,27.06171429,1,0,1,1.473808456,0,0,0,0,0,0,0,0,0,0,0,0,11.19581611,0
3710,Nissewaard,12,30.46759958,11.68341917,16.26188678,0,4.009142857,6.013714286,8.018285714,18.04114286,1,0,1,1.492948826,0,0,0,0,0,0,0,0,0,0,0,0,3.078155366,0
3711,Nissewaard,93,200.1238967,78.22507002,99.88676539,0,11.02514286,1.002285714,9.020571429,21.048,1,0,1,1.359172049,0,0,0,0,0,0,0,0,0,0,0,0,24.17713266,0
3712,Nissewaard,360,819.7422731,319.2168609,408.9994605,0,1.002285714,3.006857143,29.06628571,33.07542857,1,0,1,1.360242263,0,0,0,0,0,0,0,0,0,0,0,0,98.77323242,193.5514286
3713,Nissewaard,192,435.195879,169.7918496,216.9044742,0,1.002285714,2.004571429,5.011428571,8.018285714,1,0,1,1.358168723,0,0,0,0,0,0,0,0,0,0,0,0,52.25048586,0
3714,Nissewaard,215,487.5921115,190.0779269,243.2159476,0,8.018285714,4.009142857,7.016,19.04342857,1,0,1,1.361013813,0,0,0,0,0,0,0,0,0,0,0,0,58.68599793,0
3715,Nissewaard,106,223.2733201,87.41782175,111.6466665,0,5.011428571,1.002285714,2.004571429,8.018285714,1,0,1,1.361494212,0,0,0,0,0,0,0,0,0,0,0,0,26.97608669,0
3716,Nissewaard,394,883.3528529,344.6770248,440.6462349,0,17.03885714,0,83.61828571,100.6571429,1,0,1,1.359063398,0,0,0,0,0,0,0,0,0,0,0,0,106.4232441,0
3717,Nissewaard,180,386.299708,150.8227162,192.9283017,0,0,5.011428571,35.08,40.09142857,1,0,1,1.360242263,0,0,0,0,0,0,0,0,0,0,0,0,46.60090192,0
3718,Nissewaard,41,88.66906047,34.59692027,44.27573221,0,127.7188571,11.02514286,40.09142857,178.8354286,1,0,1,1.359433077,0,0,0,0,0,0,0,0,0,0,0,0,10.83845941,0
3719,Nissewaard,53,128.5652315,50.1374823,63.96619041,0,4.009142857,1.002285714,9.020571429,14.032,1,0,1,1.352104597,0,0,0,0,0,0,0,0,0,0,0,0,15.63090049,0
3720,Nissewaard,87,197.7472398,76.88336044,98.61296486,0,16.03657143,0,25.05714286,41.09371429,1,0,1,1.361386285,0,0,0,0,0,0,0,0,0,0,0,0,23.70948355,0
3721,Nissewaard,45,105.6820699,40.91996476,52.83921828,0,0,11.02514286,3.006857143,14.032,1,0,1,1.349183383,0,0,0,0,0,0,0,0,0,0,0,0,12.72165405,0
3722,Nissewaard,6,13.09094265,5.198852444,6.416657675,0,0,73.59542857,6.013714286,79.60914286,1,0,1,1.327065623,0,0,0,0,0,0,0,0,0,0,0,0,1.753363397,0
3723,Nissewaard,5,12.26626173,4.689519894,6.204357586,0,0,9.020571429,7.016,16.03657143,1,0,1,1.393418904,0,0,0,0,0,0,0,0,0,0,0,0,1.603993307,0
3724,Nissewaard,5,11.8376903,4.689519894,5.775786158,0,0,2.004571429,0,2.004571429,1,0,1,1.393418904,0,0,0,0,0,0,0,0,0,0,0,0,1.603993307,0
3725,Nissewaard,29,68.9157466,26.77064396,34.44241686,0,4.009142857,14.032,8.018285714,26.05942857,1,0,1,1.372826506,0,0,0,0,0,0,0,0,0,0,0,0,8.188875469,0
3726,Nissewaard,34,76.03915119,29.74587813,38.07534587,0,41.09371429,435.2754286,184.8491429,661.2182857,1,0,1,1.346581294,0,0,0,0,0,0,0,0,0,0,0,0,9.364297348,0
3727,Nissewaard,195,477.0984932,185.034133,237.2556601,0,1.002285714,3.006857143,9.020571429,13.02971429,1,0,1,1.357690214,0,0,0,0,0,0,0,0,0,0,0,0,57.41288185,268.9868571
3728,Nissewaard,98,233.6046287,90.29399264,119.9541688,0,4.947885582,2.968731349,74.59771429,82.51433122,1,0,1,1.327065623,0,0,0,0,0,0,0,0,0,0,0,0,25.99605323,0
3729,Nissewaard,170,376.8846381,150.9670251,192.7456241,0,0.989577116,24.05485714,9.895771164,34.94020542,1,0,1,1.346581294,0,0,0,0,0,0,0,0,0,0,0,0,44.05723592,0
3730,Nissewaard,0,0,0,0,0,0,3.006857143,1.002285714,4.009142857,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3731,Nissewaard,83,186.7342304,69.70317309,92.19233593,0,0,4.009142857,6.013714286,10.02285714,1,0,1,1.379029036,0,0,0,0,0,0,0,0,0,0,0,0,21.39771747,0
3732,Nissewaard,0,0,0,0,0,0,230.3805714,0,230.3805714,1,0,1,0,0,0,0,0,0,0,3.8,3.8,22.15428571,9.66,9.66,73.64,0,0
